AZB;4. Azarbaycan Aviatsionnyi Korpus
AZB;5. Azarbaycan Aviatsionnyi Korpus
AZB;6. Azarbaycan Aviatsionnyi Korpus
AZB;7. Azarbaycan Aviatsionnyi Korpus
AZB;8. Azarbaycan Aviatsionnyi Korpus
AZB;10. Azarbaycan Aviatsionnyi Korpus
AZB;11. Azarbaycan Aviatsionnyi Korpus
AZB;12. Azarbaycan Aviatsionnyi Korpus
AZB;13. Azarbaycan Aviatsionnyi Korpus
AZB;14. Azarbaycan Aviatsionnyi Korpus
AZB;15. Azarbaycan Aviatsionnyi Korpus
AZB;16. Azarbaycan Aviatsionnyi Korpus
AZB;17. Azarbaycan Aviatsionnyi Korpus
AZB;18. Azarbaycan Aviatsionnyi Korpus
AZB;19. Azarbaycan Aviatsionnyi Korpus
AZB;20. Azarbaycan Aviatsionnyi Korpus
BEL;1ère Groupe de Belgique
BEL;2e Groupe de Belgique
BEL;3e Groupe de Belgique
BEL;4e Groupe de Belgique
BEL;5e Groupe de Belgique
BEL;6e Groupe de Belgique
BEL;7e Groupe de Belgique
BEL;8e Groupe de Belgique
BEL;9e Groupe de Belgique
BEL;10e Groupe de Belgique
BEL;11e Groupe de Belgique
BEL;12e Groupe de Belgique
BEL;13e Groupe de Belgique
BEL;14e Groupe de Belgique
BEL;15e Groupe de Belgique
BEL;16e Groupe de Belgique
BEL;17e Groupe de Belgique
BEL;18e Groupe de Belgique
BEL;19e Groupe de Belgique
BEL;20e Groupe de Belgique
BEL;21e Groupe de Belgique
BEL;22e Groupe de Belgique
BEL;23e Groupe de Belgique
BEL;24e Groupe de Belgique
BEL;25e Groupe de Belgique
BEL;26e Groupe de Belgique
BEL;27e Groupe de Belgique
BEL;28e Groupe de Belgique
BEL;29e Groupe de Belgique
BEL;30e Groupe de Belgique
BEL;31e Groupe de Belgique
BEL;32e Groupe de Belgique
BEL;33e Groupe de Belgique
BEL;34e Groupe de Belgique
BEL;35e Groupe de Belgique
BEL;36e Groupe de Belgique
BEL;37e Groupe de Belgique
BEL;38e Groupe de Belgique
BEL;39e Groupe de Belgique
BEL;40e Groupe de Belgique
BEL;41e Groupe de Belgique
BEL;42e Groupe de Belgique
BEL;43e Groupe de Belgique
BEL;44e Groupe de Belgique
BEL;45e Groupe de Belgique
BEL;46e Groupe de Belgique
BEL;47e Groupe de Belgique
BEL;48e Groupe de Belgique
BEL;49e Groupe de Belgique
BEL;50e Groupe de Belgique
BEN;1ère Groupe Beninien
BEN;2e Groupe Beninien
BEN;3e Groupe Beninien
BEN;4e Groupe Beninien
BEN;5e Groupe Beninien
BEN;6e Groupe Beninien
BEN;7e Groupe Beninien
BEN;8e Groupe Beninien
BEN;9e Groupe Beninien
BEN;10e Groupe Beninien
BEN;11e Groupe Beninien
BEN;12e Groupe Beninien
BEN;13e Groupe Beninien
BEN;14e Groupe Beninien
BEN;15e Groupe Beninien
BEN;16e Groupe Beninien
BEN;17e Groupe Beninien
BEN;18e Groupe Beninien
BEN;19e Groupe Beninien
BEN;20e Groupe Beninien
BHU;No.1 Bhutanese Air Command
BHU;No.2 Bhutanese Air Command
BHU;No.3 Bhutanese Air Command
BHU;No.4 Bhutanese Air Command
BHU;No.5 Bhutanese Air Command
BHU;No.6 Bhutanese Air Command
BHU;No.7 Bhutanese Air Command
BHU;No.8 Bhutanese Air Command
BHU;No.9 Bhutanese Air Command
BHU;No.10 Bhutanese Air Command
BHU;No.11 Bhutanese Air Command
BHU;No.12 Bhutanese Air Command
BHU;No.13 Bhutanese Air Command
BHU;No.14 Bhutanese Air Command
BHU;No.16 Bhutanese Air Command
BHU;No.17 Bhutanese Air Command
BHU;No.19 Bhutanese Air Command
BHU;No.20 Bhutanese Air Command
BLR;I. Byelarus Aviatsionnyi Korpus
BLR;II. Byelarus Aviatsionnyi Korpus
BLR;III. Byelarus Aviatsionnyi Korpus
BLR;IV. Byelarus Aviatsionnyi Korpus
BLR;V. Byelarus Aviatsionnyi Korpus
BLR;VI. Byelarus Aviatsionnyi Korpus
BLR;VII. Byelarus Aviatsionnyi Korpus
BLR;VIII. Byelarus Aviatsionnyi Korpus
BLR;IX. Byelarus Aviatsionnyi Korpus
BLR;X. Byelarus Aviatsionnyi Korpus
BLR;XI. Byelarus Aviatsionnyi Korpus
BLR;XII. Byelarus Aviatsionnyi Korpus
BLR;XIII. Byelarus Aviatsionnyi Korpus
BLR;XIV. Byelarus Aviatsionnyi Korpus
BLR;XV. Byelarus Aviatsionnyi Korpus
BLR;XVI. Byelarus Aviatsionnyi Korpus
BLR;XVII. Byelarus Aviatsionnyi Korpus
BLR;XVIII. Byelarus Aviatsionnyi Korpus
BLR;XIX. Byelarus Aviatsionnyi Korpus
BLR;XX. Byelarus Aviatsionnyi Korpus
BLR;XXI. Byelarus Aviatsionnyi Korpus
BLR;XXII. Byelarus Aviatsionnyi Korpus
BLR;XXIII. Byelarus Aviatsionnyi Korpus
BLR;XXIV. Byelarus Aviatsionnyi Korpus
BLR;XXV. Byelarus Aviatsionnyi Korpus
BLR;XXVI. Byelarus Aviatsionnyi Korpus
BLR;XXVII. Byelarus Aviatsionnyi Korpus
BLR;XXVIII. Byelarus Aviatsionnyi Korpus
BLR;XXIX. Byelarus Aviatsionnyi Korpus
BLR;XXX. Byelarus Aviatsionnyi Korpus
BLR;XXXI. Byelarus Aviatsionnyi Korpus
BLR;XXXII. Byelarus Aviatsionnyi Korpus
BLR;XXXIII. Byelarus Aviatsionnyi Korpus
BLR;XXXIV. Byelarus Aviatsionnyi Korpus
BLR;XXXV. Byelarus Aviatsionnyi Korpus
BLR;XXXVI. Byelarus Aviatsionnyi Korpus
BLR;XXXVII. Byelarus Aviatsionnyi Korpus
BLR;XXXVIII. Byelarus Aviatsionnyi Korpus
BLR;XXXIX. Byelarus Aviatsionnyi Korpus
BLR;XL. Byelarus Aviatsionnyi Korpus
BOL;I Flotilla Aérea
BOL;II Flotilla Aérea
BOL;III Flotilla Aérea
BOL;IV Flotilla Aérea
BOL;V Flotilla Aérea
BOL;VI Flotilla Aérea
BOL;VII Flotilla Aérea
BOL;VIII Flotilla Aérea
BOL;IX Flotilla Aérea
BOL;X Flotilla Aérea
BOL;XI Flotilla Aérea
BOL;XII Flotilla Aérea
BOL;XIII Flotilla Aérea
BOL;XIV Flotilla Aérea
BOL;XV Flotilla Aérea
BOL;XXI Flotilla Aérea
BOL;XXII Flotilla Aérea
BOL;XXIII Flotilla Aérea
BOL;XXIV Flotilla Aérea
BOL;XXV Flotilla Aérea
BOL;XXX Flotilla Aérea
BOL;XXXIII Flotilla Aérea
BOL;XVI Flotilla Aérea
BOL;XVII Flotilla Aérea
BOL;XVIII Flotilla Aérea
BOL;XIX Flotilla Aérea
BOL;XX Flotilla Aérea
BOL;XXI Flotilla Aérea
BOL;XXII Flotilla Aérea
BOL;XXIII Flotilla Aérea
BOL;XXIV Flotilla Aérea
BOL;XXV Flotilla Aérea
BOL;XXVI Flotilla Aérea
BOL;XXVII Flotilla Aérea
BOL;XXVIII Flotilla Aérea
BOL;XXIX Flotilla Aérea
BOL;XXX Flotilla Aérea
BOL;XXXI Flotilla Aérea
BOL;XXXII Flotilla Aérea
BOL;XXXIII Flotilla Aérea
BOL;XXXIV Flotilla Aérea
BOL;XXXV Flotilla Aérea
BOL;XXXVI Flotilla Aérea
BOL;XXXVII Flotilla Aérea
BOL;XXXVIII Flotilla Aérea
BOL;XXXIX Flotilla Aérea
BOL;XL Flotilla Aérea
BOS;I. BiH Aviatsionnyi Korpus
BOS;II. BiH Aviatsionnyi Korpus
BOS;III. BiH Aviatsionnyi Korpus
BOS;IV. BiH Aviatsionnyi Korpus
BOS;V. BiH Aviatsionnyi Korpus
BOS;VI. BiH Aviatsionnyi Korpus
BOS;VII. BiH Aviatsionnyi Korpus
BOS;VIII. BiH Aviatsionnyi Korpus
BOS;IX. BiH Aviatsionnyi Korpus
BOS;X. BiH Aviatsionnyi Korpus
BOS;XI. BiH Aviatsionnyi Korpus
BOS;XII. BiH Aviatsionnyi Korpus
BOS;XIII. BiH Aviatsionnyi Korpus
BOS;XIV. BiH Aviatsionnyi Korpus
BOS;XV. BiH Aviatsionnyi Korpus
BOS;XVI. BiH Aviatsionnyi Korpus
BOS;XVII. BiH Aviatsionnyi Korpus
BOS;XVIII. BiH Aviatsionnyi Korpus
BOS;XIX. BiH Aviatsionnyi Korpus
BOS;XX. BiH Aviatsionnyi Korpus
BOS;XXI. BiH Aviatsionnyi Korpus
BOS;XXII. BiH Aviatsionnyi Korpus
BOS;XXIII. BiH Aviatsionnyi Korpus
BOS;XXIV. BiH Aviatsionnyi Korpus
BOS;XXV. BiH Aviatsionnyi Korpus
BOS;XXVI. BiH Aviatsionnyi Korpus
BOS;XXVII. BiH Aviatsionnyi Korpus
BOS;XXVIII. BiH Aviatsionnyi Korpus
BOS;XXIX. BiH Aviatsionnyi Korpus
BOS;XXX. BiH Aviatsionnyi Korpus
BOS;XXXI. BiH Aviatsionnyi Korpus
BOS;XXXII. BiH Aviatsionnyi Korpus
BOS;XXXIII. BiH Aviatsionnyi Korpus
BOS;XXXIV. BiH Aviatsionnyi Korpus
BOS;XXXV. BiH Aviatsionnyi Korpus
BOS;XXXVI. BiH Aviatsionnyi Korpus
BOS;XXXVII. BiH Aviatsionnyi Korpus
BOS;XXXVIII. BiH Aviatsionnyi Korpus
BOS;XXXIX. BiH Aviatsionnyi Korpus
BOS;XL. BiH Aviatsionnyi Korpus
BOS;XLI. BiH Aviatsionnyi Korpus
BOS;XLII. BiH Aviatsionnyi Korpus
BOS;XLIII. BiH Aviatsionnyi Korpus
BOS;XLIV. BiH Aviatsionnyi Korpus
BOS;XLV. BiH Aviatsionnyi Korpus
BOS;XLVI. BiH Aviatsionnyi Korpus
BOS;XLVII. BiH Aviatsionnyi Korpus
BOS;XLVIII. BiH Aviatsionnyi Korpus
BOS;XLIX. BiH Aviatsionnyi Korpus
BOS;L. BiH Aviatsionnyi Korpus
BOS;LI. BiH Aviatsionnyi Korpus
BOS;LII. BiH Aviatsionnyi Korpus
BOS;LIII. BiH Aviatsionnyi Korpus
BOS;LIV. BiH Aviatsionnyi Korpus
BOS;LV. BiH Aviatsionnyi Korpus
BOS;LVI. BiH Aviatsionnyi Korpus
BOS;LVII. BiH Aviatsionnyi Korpus
BOS;LVIII. BiH Aviatsionnyi Korpus
BOS;LIX. BiH Aviatsionnyi Korpus
BOS;LX. BiH Aviatsionnyi Korpus
BOS;LXI. BiH Aviatsionnyi Korpus
BOS;LXII. BiH Aviatsionnyi Korpus
BOS;LXIII. BiH Aviatsionnyi Korpus
BOS;LXIV. BiH Aviatsionnyi Korpus
BOS;LXV. BiH Aviatsionnyi Korpus
BOS;LXVI. BiH Aviatsionnyi Korpus
BOS;LXVII. BiH Aviatsionnyi Korpus
BOS;LXVIII. BiH Aviatsionnyi Korpus
BOS;LXIX. BiH Aviatsionnyi Korpus
BOS;LXX. BiH Aviatsionnyi Korpus
BRA;I. Flotilla Avião do Brasil
BRA;II. Flotilla Avião do Brasil
BRA;III. Flotilla Avião do Brasil
BRA;IV. Flotilla Avião do Brasil
BRA;V. Flotilla Avião do Brasil
BRA;VI. Flotilla Avião do Brasil
BRA;VII. Flotilla Avião do Brasil
BRA;VIII. Flotilla Avião do Brasil
BRA;IX. Flotilla Avião do Brasil
BRA;X. Flotilla Avião do Brasil
BRA;XI. Flotilla Avião do Brasil
BRA;XII. Flotilla Avião do Brasil
BRA;XIII. Flotilla Avião do Brasil
BRA;XIV. Flotilla Avião do Brasil
BRA;XV. Flotilla Avião do Brasil
BRA;XVI. Flotilla Avião do Brasil
BRA;XVII. Flotilla Avião do Brasil
BRA;XVIII. Flotilla Avião do Brasil
BRA;XIX. Flotilla Avião do Brasil
BRA;XX. Flotilla Avião do Brasil
BRA;XXI. Flotilla Avião do Brasil
BRA;XXII. Flotilla Avião do Brasil
BRA;XXIII. Flotilla Avião do Brasil
BRA;XXIV. Flotilla Avião do Brasil
BRA;XXV. Flotilla Avião do Brasil
BRA;XXVI. Flotilla Avião do Brasil
BRA;XXVII. Flotilla Avião do Brasil
BRA;XXVIII. Flotilla Avião do Brasil
BRA;XXIX. Flotilla Avião do Brasil
BRA;XXX. Flotilla Avião do Brasil
BRA;XXXI. Flotilla Avião do Brasil
BRA;XXXII. Flotilla Avião do Brasil
BRA;XXXIII. Flotilla Avião do Brasil
BRA;XXXIV. Flotilla Avião do Brasil
BRA;XXXV. Flotilla Avião do Brasil
BRA;XXXVI. Flotilla Avião do Brasil
BRA;XXXVII. Flotilla Avião do Brasil
BRA;XXXVIII. Flotilla Avião do Brasil
BRA;XXXIX. Flotilla Avião do Brasil
BRA;XL. Flotilla Avião do Brasil
BRA;XLI. Flotilla Avião do Brasil
BRA;XLII. Flotilla Avião do Brasil
BRA;XLIII. Flotilla Avião do Brasil
BRA;XLIV. Flotilla Avião do Brasil
BRA;XLV. Flotilla Avião do Brasil
BRA;XLVI. Flotilla Avião do Brasil
BRA;XLVII. Flotilla Avião do Brasil
BRA;XLVIII. Flotilla Avião do Brasil
BRA;XLIX. Flotilla Avião do Brasil
BRA;L. Flotilla Avião do Brasil
BRA;LI. Flotilla Avião do Brasil
BRA;LII. Flotilla Avião do Brasil
BRA;LIII. Flotilla Avião do Brasil
BRA;LIV. Flotilla Avião do Brasil
BRA;LV. Flotilla Avião do Brasil
BRA;LVI. Flotilla Avião do Brasil
BRA;LVII. Flotilla Avião do Brasil
BRA;LVIII. Flotilla Avião do Brasil
BRA;LIX. Flotilla Avião do Brasil
BRA;LX. Flotilla Avião do Brasil
BRA;LXI. Flotilla Avião do Brasil
BRA;LXII. Flotilla Avião do Brasil
BRA;LXIII. Flotilla Avião do Brasil
BRA;LXIV. Flotilla Avião do Brasil
BRA;LXV. Flotilla Avião do Brasil
BRA;LXVI. Flotilla Avião do Brasil
BRA;LXVII. Flotilla Avião do Brasil
BRA;LXVIII. Flotilla Avião do Brasil
BRA;LXIX. Flotilla Avião do Brasil
BRA;LXX. Flotilla Avião do Brasil
BRU;No.1 Bruneian Air Command
BRU;No.2 Bruneian Air Command
BRU;No.3 Bruneian Air Command
BRU;No.4 Bruneian Air Command
BRU;No.5 Bruneian Air Command
BRU;No.6 Bruneian Air Command
BRU;No.7 Bruneian Air Command
BRU;No.8 Bruneian Air Command
BRU;No.9 Bruneian Air Command
BRU;No.10 Bruneian Air Command
BRU;No.11 Bruneian Air Command
BRU;No.12 Bruneian Air Command
BRU;No.13 Bruneian Air Command
BRU;No.14 Bruneian Air Command
BRU;No.16 Bruneian Air Command
BRU;No.17 Bruneian Air Command
BRU;No.19 Bruneian Air Command
BRU;No.20 Bruneian Air Command
BUL;1-va Bulgarska Flota
BUL;2-ra Bulgarska Flota
BUL;3-ta Bulgarska Flota
BUL;4-ta Bulgarska Flota
BUL;5-ta Bulgarska Flota
BUL;6-ta Bulgarska Flota
BUL;7-ma Bulgarska Flota
BUL;8-a Bulgarska Flota
BUL;10-ta Bulgarska Flota
BUL;11-va Bulgarska Flota
BUL;12-ra Bulgarska Flota
BUL;13-ta Bulgarska Flota
BUL;14-ta Bulgarska Flota
BUL;15-ta Bulgarska Flota
BUL;16-ta Bulgarska Flota
BUL;17-ma Bulgarska Flota
BUL;18-a Bulgarska Flota
BUL;19-ta Bulgarska Flota
BUL;20-ta Bulgarska Flota
BUL;21-va Bulgarska Flota
BUL;22-ra Bulgarska Flota
BUL;23-ta Bulgarska Flota
BUL;24-ta Bulgarska Flota
BUL;25-ta Bulgarska Flota
BUL;26-ta Bulgarska Flota
BUL;27-ma Bulgarska Flota
BUL;28-a Bulgarska Flota
BUL;29-ta Bulgarska Flota
BUL;30-ta Bulgarska Flota
BUL;31-va Bulgarska Flota
BUL;32-ra Bulgarska Flota
BUL;33-ta Bulgarska Flota
BUL;34-ta Bulgarska Flota
BUL;35-ta Bulgarska Flota
BUL;36-ta Bulgarska Flota
BUL;37-ma Bulgarska Flota
BUL;38-a Bulgarska Flota
BUL;39-ta Bulgarska Flota
BUL;40-ta Bulgarska Flota
BUL;41-va Bulgarska Flota
BUL;42-ra Bulgarska Flota
BUL;43-ta Bulgarska Flota
BUL;44-ta Bulgarska Flota
BUL;45-ta Bulgarska Flota
BUL;46-ta Bulgarska Flota
BUL;47-ma Bulgarska Flota
BUL;48-a Bulgarska Flota
BUL;49-ta Bulgarska Flota
BUL;50-ta Bulgarska Flota
BUR;No.1 Burmese Air Command
BUR;No.2 Burmese Air Command
BUR;No.3 Burmese Air Command
BUR;No.4 Burmese Air Command
BUR;No.5 Burmese Air Command
BUR;No.6 Burmese Air Command
BUR;No.7 Burmese Air Command
BUR;No.8 Burmese Air Command
BUR;No.9 Burmese Air Command
BUR;No.10 Burmese Air Command
BUR;No.11 Burmese Air Command
BUR;No.12 Burmese Air Command
BUR;No.13 Burmese Air Command
BUR;No.14 Burmese Air Command
BUR;No.16 Burmese Air Command
BUR;No.17 Burmese Air Command
BUR;No.19 Burmese Air Command
BUR;No.20 Burmese Air Command
CAL;First Californian Air Force
CAL;Second Californian Air Force
CAL;Third Californian Air Force
CAL;Fourth Californian Air Force
CAL;Fifth Californian Air Force
CAL;Sixth Californian Air Force
CAL;Seventh Californian Air Force
CAL;Eighth Californian Air Force
CAL;Ninth Californian Air Force
CAL;Tenth Californian Air Force
CAL;Eleventh Californian Air Force
CAL;Twelfth Californian Air Force
CAL;Thirteenth Californian Air Force
CAL;Forteenth Californian Air Force
CAL;Sixteenth Californian Air Force
CAL;Seventeenth Californian Air Force
CAL;Nineteenth Californian Air Force
CAL;Twentieth Californian Air Force
CAL;Twenty-First Californian Air Force
CAL;Twenty-Second Californian Air Force
CAL;Twenty-Third Californian Air Force
CAL;Twenty-Fourth Californian Air Force
CAL;Twenty-Fifth Californian Air Force
CAL;Twenty-Sixth Californian Air Force
CAL;Twenty-Seventh Californian Air Force
CAL;Twenty-Eighth Californian Air Force
CAL;Twenty-Ninth Californian Air Force
CAL;Thirtieth Californian Air Force
CAL;Thirty-First Californian Air Force
CAL;Thirty-Second Californian Air Force
CAL;Thirty-Third Californian Air Force
CAL;Thirty-Fourth Californian Air Force
CAL;Thirty-Fifth Californian Air Force
CAL;Thirty-Sixth Californian Air Force
CAL;Thirty-Seventh Californian Air Force
CAL;Thirty-Eighth Californian Air Force
CAL;Thirty-Ninth Californian Air Force
CAL;Fortieth Californian Air Force
CAM;I. Kamerunische Fliegerkorps
CAM;II. Kamerunische Fliegerkorps
CAM;III. Kamerunische Fliegerkorps
CAM;IV. Kamerunische Fliegerkorps
CAM;V. Kamerunische Fliegerkorps
CAM;VI. Kamerunische Fliegerkorps
CAM;VII. Kamerunische Fliegerkorps
