42;PROV42;Pas de Calais;France;Europe;Temperate;Clear;;;100;;1;1;2412;0;1;0;0;0;0;14832;2566;14861;2525;14787;2521;14818;2526;10;14782;2544;14829;2531;;;;;;;;;;;;;14808;2540;-1;-1
43;PROV43;Pas de Calais;France;Europe;Temperate;Clear;;;100;;1;1;2395;0;1;0;0;0;0;14920;2448;14943;2423;14896;2410;14951;2415;2;14963;2453;14904;2433;;;;;;;;;;;;;14924;2432;-1;-1
44;PROV44;Pas de Calais;France;Europe;Temperate;Clear;;;100;;0;0;0;6;3;0;3;66;2;14977;2523;14993;2496;15000;2400;14965;2505;0;14955;2478;14925;2510;;;;;;;;;;;;;14958;2492;-1;-1
45;PROV45;Flanders;Benelux;Europe;Temperate;Clear;;;100;;1;1;2395;5;1;0;3;5;2;15049;2393;15030;2458;14989;2403;15021;2386;2;14994;2428;15099;2403;15018;2415;;;;;;;;;;;15034;2420;-1;-1
46;PROV46;Netherlands;Benelux;Europe;Temperate;Marsh;;;100;;1;1;2395;5;1;0;3;0;0;15115;2339;15153;2359;15060;2322;15064;2356;9;15090;2368;15095;2340;;;;;;;;;;;;;15122;2347;-1;-1
47;PROV47;Netherlands;Benelux;Europe;Temperate;Clear;;;100;;1;1;2472;8;3;0;7;21;4;15153;2272;15192;2236;15157;2231;15147;2258;1;15217;2251;15135;2304;;;;;;;;;;;;;15152;2272;-1;-1
48;PROV48;Netherlands;Benelux;Europe;Temperate;Marsh;;;100;;0;0;0;1;1;0;0;1;0;15210;2341;15213;2315;15217;2306;15209;2333;0;15223;2333;15201;2339;;;;;;;;;;;;;15208;2331;-1;-1
49;PROV49;Netherlands;Benelux;Europe;Temperate;Clear;;;100;;0;0;0;3;1;0;2;40;1;15192;2369;15237;2391;15219;2395;15219;2395;0;15222;2365;15201;2385;15233;2380;;;;;;;;;;;15224;2379;-1;-1
50;PROV50;Flanders;Benelux;Europe;Temperate;Clear;;;100;;0;0;0;5;1;0;4;3;1;15248;2453;15217;2457;15198;2425;15198;2425;0;15188;2412;15194;2437;;;;;;;;;;;;;15204;2420;-1;-1
51;PROV51;Flanders;Benelux;Europe;Temperate;Clear;;;100;;0;0;0;7;2;0;5;10;4;15134;2469;15132;2427;15132;2447;15132;2447;0;15162;2442;15161;2463;;;;;;;;;;;;;15120;2436;-1;-1
52;PROV52;Flanders;Benelux;Europe;Temperate;Forest;;;100;;0;0;0;4;1;0;1;23;0;15084;2517;15078;2467;15073;2488;15073;2488;0;15063;2503;15113;2482;;;;;;;;;;;;;15072;2480;-1;-1
53;PROV53;Pas de Calais;France;Europe;Temperate;Forest;;;100;;0;0;0;0;1;0;0;0;0;15006;2560;15049;2578;15048;2562;15048;2562;0;15084;2548;15033;2517;;;;;;;;;;;;;15028;2544;-1;-1
54;PROV54;Pas de Calais;France;Europe;Temperate;Clear;;;100;;0;0;0;2;1;0;1;2;0;14975;2585;14906;2575;14925;2583;14925;2583;0;14955;2558;14945;2604;;;;;;;;;;;;;14908;2556;-1;-1
55;PROV55;Paris;France;Europe;Temperate;Forest;;;100;;0;0;0;2;1;0;1;2;0;14971;2631;15044;2667;14985;2650;14985;2650;0;14985;2684;15025;2616;;;;;;;;;;;;;14976;2640;-1;-1
56;PROV56;Paris;France;Europe;Temperate;Clear;;;100;;0;0;0;17;11;0;11;30;8;14794;2657;14864;2656;14867;2691;14867;2691;0;14911;2720;14817;2683;14865;2675;;;;;;;;;;;14828;2660;-1;-1
57;PROV57;Paris;France;Europe;Temperate;Clear;;;100;;0;0;0;3;2;0;2;3;1;14850;2721;14777;2783;14820;2751;14820;2751;0;14820;2758;14740;2711;14775;2720;;;;;;;;;;;14772;2740;-1;-1
58;PROV58;Loire;France;Europe;Temperate;Clear;;;100;;0;0;0;0;1;0;0;0;0;14725;2771;14675;2806;14695;2771;14695;2771;0;14705;2731;14745;2811;;;;;;;;;;;;;14680;2776;-1;-1
59;PROV59;Loire;France;Europe;Mediterranean;Clear;;;100;;1;1;2415;0;1;0;0;0;0;14545;2925;14592;2937;14469;2876;14477;2899;0;14525;2872;14630;2857;;;;;;;;;;;;;14552;2876;-1;-1
60;PROV60;Loire;France;Europe;Mediterranean;Clear;;;100;;0;0;0;0;1;0;0;0;0;14692;2883;14697;2983;14712;2928;14712;2928;0;14762;2888;14652;2908;;;;;;;;;;;;;14680;2908;-1;-1
61;PROV61;Loire;France;Europe;Mediterranean;Forest;;;100;;0;0;0;0;1;0;0;0;0;14785;2841;14868;2813;14855;2841;14855;2841;0;14816;2816;14815;2849;14853;2803;;;;;;;;;;;14856;2804;-1;-1
62;PROV62;Loire;France;Europe;Temperate;Clear;;;100;;0;0;0;0;1;0;0;0;0;14951;2857;14945;2777;14965;2837;14965;2837;0;15015;2852;14980;2882;;;;;;;;;;;;;14944;2828;-1;-1
63;PROV63;Bourgogne_Champagne;France;Europe;Temperate;Clear;;;100;;0;0;0;0;1;0;0;0;0;15010;2788;15080;2763;15040;2778;15040;2778;0;15030;2721;15050;2818;;;;;;;;;;;;;15056;2772;-1;-1
64;PROV64;Bourgogne_Champagne;France;Europe;Temperate;Forest;;;100;;0;0;0;0;1;0;0;0;0;15152;2752;15125;2636;15132;2682;15132;2682;0;15102;2677;15172;2712;;;;;;;;;;;;;15120;2672;-1;-1
65;PROV65;Wallonia;Benelux;Europe;Temperate;Forest;;;100;;0;0;0;2;1;0;0;20;0;15148;2497;15117;2545;15168;2521;15168;2521;0;15149;2541;15213;2483;15131;2534;;;;;;;;;;;15140;2500;-1;-1
66;PROV66;Westphalen;Germany;Europe;Temperate;Forest;;;100;;0;0;0;0;1;0;0;31;0;15276;2466;15278;2425;15283;2445;15283;2445;0;15296;2465;15273;2445;;;;;;;;;;;;;15272;2448;-1;-1
67;PROV67;Westphalen;Germany;Europe;Temperate;Urban;;;100;;0;0;0;4;2;0;5;97;1;15332;2466;15362;2478;15341;2459;15341;2459;0;15311;2429;15336;2429;;;;;;;;;;;;;15340;2448;-1;-1
68;PROV68;Wallonia;Benelux;Europe;Temperate;Hills;;;100;;0;0;0;5;1;0;5;30;0;15282;2496;15184;2535;15232;2521;15232;2521;0;15267;2517;15258;2490;;;;;;;;;;;;;15236;2496;-1;-1
69;PROV69;Wallonia;Benelux;Europe;Temperate;Forest;;;100;;0;0;0;0;0;0;0;0;0;15221;2581;15234;2547;15224;2567;15224;2567;0;15214;2557;15244;2567;;;;;;;;;;;;;15208;2556;-1;-1
70;PROV70;Wallonia;Benelux;Europe;Temperate;Forest;;;100;;0;0;0;1;0;0;0;0;0;15173;2583;15195;2618;15187;2615;15187;2615;0;15214;2642;15168;2600;;;;;;;;;;;;;15176;2596;-1;-1
71;PROV71;Wallonia;Benelux;Europe;Temperate;Forest;;;100;;0;0;0;5;1;0;21;10;3;15273;2625;15244;2642;15254;2622;15254;2622;0;15234;2603;15267;2605;;;;;;;;;;;;;15244;2608;-1;-1
72;PROV72;Lorraine_Alsace;France;Europe;Temperate;Hills;;;100;;0;0;0;3;2;0;87;25;2;15188;2677;15219;2746;15204;2692;15204;2692;0;15213;2679;15179;2649;;;;;;;;;;;;;15196;2684;-1;-1
73;PROV73;Lorraine_Alsace;France;Europe;Temperate;Forest;;;100;;0;0;0;2;1;0;6;70;2;15357;2753;15302;2703;15327;2728;15327;2728;0;15347;2703;15317;2773;;;;;;;;;;;;;15324;2712;-1;-1
74;PROV74;Westphalen;Germany;Europe;Temperate;Hills;;;100;;0;0;0;4;1;0;4;66;1;15397;2564;15395;2662;15362;2624;15362;2624;0;15417;2602;15362;2604;;;;;;;;;;;;;15372;2620;-1;-1
75;PROV75;Westphalen;Germany;Europe;Temperate;Clear;;;100;;0;0;0;12;5;0;8;12;8;15314;2588;15319;2533;15319;2558;15319;2558;0;15289;2548;15359;2553;;;;;;;;;;;;;15308;2532;-1;-1
76;PROV76;Westphalen;Germany;Europe;Temperate;Hills;;;100;;0;0;0;5;2;0;47;186;1;15409;2506;15421;2412;15358;2441;15358;2441;0;15367;2366;15434;2480;15385;2403;;;;;;;;;;;15344;2376;-1;-1
77;PROV77;Netherlands;Benelux;Europe;Temperate;Clear;;;100;;0;0;0;4;0;0;0;7;1;15283;2285;15313;2348;15257;2282;15244;2296;0;15278;2345;15261;2300;;;;;;;;;;;;;15284;2304;-1;-1
78;PROV78;Netherlands;Benelux;Europe;Temperate;Clear;;;100;;1;1;2472;1;0;0;0;1;0;15293;2249;15286;2174;15250;2175;15254;2235;0;15253;2207;15306;2215;;;;;;;;;;;;;15264;2196;-1;-1
79;PROV79;Netherlands;Benelux;Europe;Temperate;Clear;;;100;;0;1;2472;1;0;0;0;1;0;15333;2202;15366;2217;15337;2169;15344;2185;0;15342;2267;15320;2240;;;;;;;;;;;;;15332;2204;-1;-1
80;PROV80;Holstein_Mecklemburg;Germany;Europe;Temperate;Clear;;;100;;0;1;2473;3;1;0;2;3;1;15480;2191;15393;2156;15432;2134;15465;2122;0;15450;2176;15480;2261;;;;;;;;;;;;;15424;2204;-1;-1
81;PROV81;Hannover_Magdeburg;Germany;Europe;Temperate;Clear;;;100;;0;0;0;5;2;0;2;5;1;15374;2301;15418;2291;15451;2341;15451;2341;0;15531;2331;15481;2356;;;;;;;;;;;;;15420;2316;-1;-1
82;PROV82;Hessen;Germany;Europe;Temperate;Forest;;;100;;0;0;0;2;1;0;1;2;0;15481;2456;15528;2534;15501;2476;15501;2476;0;15551;2456;15511;2416;;;;;;;;;;;;;15504;2452;-1;-1
83;PROV83;Hessen;Germany;Europe;Temperate;Hills;;;100;;0;0;0;5;2;0;2;5;1;15646;2570;15591;2535;15624;2540;15624;2540;0;15654;2520;15603;2586;;;;;;;;;;;;;15620;2536;-1;-1
84;PROV84;Hessen;Germany;Europe;Temperate;Clear;;;100;;0;0;0;0;0;0;0;0;0;15597;2453;15632;2441;15622;2471;15622;2471;0;15647;2481;15622;2489;;;;;;;;;;;;;15624;2456;-1;-1
85;PROV85;Hannover_Magdeburg;Germany;Europe;Temperate;Clear;;;100;;0;0;0;0;0;0;0;0;0;15662;2354;15593;2356;15627;2329;15627;2329;0;15622;2314;15667;2319;;;;;;;;;;;;;15596;2336;-1;-1
86;PROV86;Hannover_Magdeburg;Germany;Europe;Temperate;Clear;;;100;;0;0;0;4;2;2;14;4;18;15557;2251;15597;2228;15582;2253;15582;2253;0;15642;2248;15532;2274;;;;;;;;;;;;;15584;2244;-1;-1
87;PROV87;Holstein_Mecklemburg;Germany;Europe;Temperate;Clear;;;100;;0;1;2473;2;1;0;1;2;0;15541;2143;15530;2213;15480;2109;15525;2135;0;15485;2138;15516;2123;;;;;;;;;;;;;15540;2176;-1;-1
88;PROV88;Holstein_Mecklemburg;Germany;Europe;Temperate;Urban;;;100;;0;0;0;3;1;0;2;3;1;15639;2170;15629;2126;15619;2155;15619;2155;0;15600;2163;15646;2149;;;;;;;;;;;;;15616;2140;-1;-1
89;PROV89;Holstein_Mecklemburg;Germany;Europe;Temperate;Clear;;;100;;1;1;2476;0;0;0;0;0;0;15692;2103;15672;2196;15742;2118;15722;2098;4;15702;2168;15662;2088;;;;;;;;;;;;;15672;2112;-1;-1
90;PROV90;Holstein_Mecklemburg;Germany;Europe;Temperate;Clear;;;100;;1;1;2473;3;1;0;2;0;1;15605;2046;15576;2112;15520;2050;15528;2071;0;15543;2068;15575;2048;;;;;;;;;;;;;15560;2068;-1;-1
91;PROV91;Denmark;Denmark;Europe;Temperate;Clear;;;100;;1;1;2473;0;0;0;0;0;0;15611;2004;15572;1966;15532;1982;15631;2020;13;15554;2000;15589;2016;;;;;;;;;;;;;15572;1988;-1;-1
92;PROV92;Denmark;Denmark;Europe;Temperate;Clear;;;100;;1;1;2473;2;2;0;1;2;1;15608;1865;15656;1866;15543;1891;15550;1864;2;15576;1881;15612;1924;;;;;;;;;;;;;15588;1880;-1;-1
93;PROV93;Goetaland;Sweden;Europe;Temperate;Clear;;;80;;1;1;2479;2;1;0;1;2;1;15952;2032;15897;1966;15975;2003;15950;2050;7;15972;1959;15912;2029;;;;;;;;;;;;;15896;1992;-1;-1
94;PROV94;Moscow;Russia;Europe;Muddy;Clear;;;60;;0;0;0;0;0;0;0;21;0;17616;1850;17536;1835;17566;1855;17566;1855;0;17561;1920;17586;1777;;;;;;;;;;;;;17581;1837;-1;-1
95;PROV95;Goetaland;Sweden;Europe;Temperate;Clear;;;80;;1;1;2479;0;0;0;0;0;0;16003;1955;16043;1912;16092;1958;16059;1965;7;16092;1920;16000;1934;16043;1932;;;;;;;;;;;16052;1928;16133;1930;-1;-1
96;PROV96;Oestra Svealand;Sweden;Europe;Temperate;Clear;;;80;;1;1;2479;0;0;0;0;0;0;16274;1830;16272;1786;16248;1858;16251;1821;0;16258;1808;16293;1803;;;;;;;;;;;;;16264;1800;16317;1741;-1;-1
97;PROV97;Goetaland;Sweden;Europe;Temperate;Forest;;;80;;1;1;2479;1;1;0;0;1;0;15950;1886;16005;1792;16130;1795;16121;1852;5;16092;1846;15962;1826;;;;;;;;;;;;;16004;1820;-1;-1;;
98;PROV98;Goetaland;Sweden;Europe;Temperate;Clear;;;80;;1;1;2475;1;1;0;1;1;1;15835;1683;15861;1805;15801;1701;15848;1830;0;15907;1903;15845;1710;;;;;;;;;;;;;15868;1872;-1;-1;;
99;PROV99;Goetaland;Sweden;Europe;Temperate;Clear;;;80;;0;0;0;0;0;0;0;0;0;15932;1795;15909;1726;15951;1727;15951;1727;0;15987;1652;15907;1779;;;;;;;;;;;;;15912;1724;-1;-1;;
100;PROV100;Oestra Svealand;Sweden;Europe;Temperate;Clear;;;80;;1;1;2479;1;0;0;0;1;0;16069;1731;16149;1649;16152;1726;16173;1683;6;16119;1711;16029;1706;;;;;;;;;;;;;16104;1660;-1;-1;;
101;PROV101;Oestra Svealand;Sweden;Europe;Temperate;Clear;;;80;;1;1;2481;10;7;0;10;18;14;16214;1607;16203;1547;16275;1566;16295;1521;5;16275;1521;16183;1592;;;;;;;;;;;;;16212;1552;-1;-1;;
102;PROV102;Oestra Svealand;Sweden;Europe;Temperate;Clear;;;80;;1;1;2481;0;0;0;0;0;0;16249;1479;16203;1430;16276;1467;16246;1435;4;16184;1454;16180;1490;16215;1460;;;;;;;;;;;16204;1440;-1;-1;;
103;PROV103;South Finland;Finland;Europe;Temperate;Forest;;;80;;1;1;2481;0;0;0;0;0;0;16391;1468;16387;1436;16364;1483;16392;1483;15;16373;1454;16407;1461;;;;;;;;;;;;;16376;1452;-1;-1;;
104;PROV104;Oestra Svealand;Sweden;Europe;Temperate;Clear;;;80;;0;0;0;0;0;0;0;0;0;16143;1487;16100;1574;16114;1529;16114;1529;0;16078;1504;16158;1524;;;;;;;;;;;;;16084;1500;-1;-1;;
105;PROV105;Vaestra Svealand;Sweden;Europe;Temperate;Forest;;;80;;0;0;0;1;1;0;0;1;0;16055;1585;16020;1551;15987;1576;15987;1576;0;15930;1565;16064;1621;;;;;;;;;;;;;15996;1564;-1;-1;;
106;PROV106;Vaestra Svealand;Sweden;Europe;Subarctic;Forest;;;80;;0;0;2475;1;0;0;0;1;0;15882;1614;15860;1542;15774;1627;15795;1647;8;15817;1644;15852;1639;;;;;;;;;;;;;15832;1576;-1;-1;;
107;PROV107;Southern Norway;Norway;Europe;Temperate;Clear;;;80;;1;1;2475;7;7;0;6;12;4;15814;1489;15720;1490;15769;1562;15745;1579;14;15754;1522;15804;1572;15758;1519;;;;;;;;;;;15760;1480;-1;-1;;
108;PROV108;Southern Norway;Norway;Europe;Temperate;Hills;;;80;;1;1;2474;1;0;0;3;1;0;15694;1569;15605;1537;15599;1694;15534;1695;7;15604;1649;15684;1529;;;;;;;;;;;;;15632;1544;-1;-1;;
109;PROV109;Southern Norway;Norway;Europe;Temperate;Hills;;;80;;1;1;2393;0;0;0;0;0;0;15508;1619;15494;1518;15431;1531;15432;1575;1;15458;1584;15543;1564;;;;;;;;;;;;;15496;1536;-1;-1;;
110;PROV110;Southern Norway;Norway;Europe;Temperate;Mountain;;;80;;1;1;2392;1;0;0;0;1;0;15621;1412;15537;1380;15458;1343;15452;1419;7;15491;1367;15591;1452;;;;;;;;;;;;;15556;1392;-1;-1;;
111;PROV111;Southern Norway;Norway;Europe;Subarctic;Forest;;;60;;0;0;0;1;1;0;1;1;1;15688;1369;15841;1411;15772;1385;15772;1385;0;15768;1424;15758;1339;;;;;;;;;;;;;15752;1364;-1;-1;;;;
112;PROV112;Vaestra Svealand;Sweden;Europe;Subarctic;Forest;;;60;;0;0;0;0;0;0;0;0;0;15974;1494;15975;1414;15980;1441;15980;1441;0;16054;1449;16034;1469;;;;;;;;;;;;;15972;1436;-1;-1;;;;
113;PROV113;Vaestra Svealand;Sweden;Europe;Subarctic;Forest;;;60;;0;0;0;1;0;0;18;1;0;16052;1388;16031;1298;16047;1349;16047;1349;0;16092;1288;16102;1403;16045;1310;;;;;;;;;;;16024;1316;-1;-1;;;;
114;PROV114;Nedre Norrland;Sweden;Europe;Temperate;Clear;;;80;;1;1;2489;1;0;0;0;1;0;16150;1418;16153;1271;16177;1328;16187;1386;5;16165;1388;16130;1338;;;;;;;;;;;;;16140;1356;-1;-1;;;;
115;PROV115;Vaestra Svealand;Sweden;Europe;Subarctic;Forest;;;60;;0;0;0;0;0;0;0;0;0;15907;1392;15920;1267;15937;1322;15937;1322;0;15972;1282;15922;1427;;;;;;;;;;;;;15920;1280;-1;-1;;;;
