48.58293333;7.74375000;PROV73;Strasbourg;France
49.23485000;6.99440278;PROV74;Saarbrücken;Germany
50.94066389;6.95991111;PROV75;Köln;Germany
51.512054;7.463573;PROV76;Dortmund;Germany
51.979730;5.912403;PROV77;Arnhem;Benelux
53.203408;5.791308;PROV78;Leeuwarden;Benelux
51.94011944;11.22002500;PROV79;Groningen;Benelux
53.517063;8.119749;PROV80;Wilhelmshafen;Germany
51.96471111;7.62849722;PROV81;Münster;Germany
51.31892778;9.49601111;PROV82;Kassel;Germany
50.049106;10.231153;PROV83;Schweinfurt;Germany
50.97373611;11.02240000;PROV84;Erfurt;Germany
51.532605;9.928442;PROV85;Göttingen;Germany
52.37206667;9.73568611;PROV86;Hannover;Germany
53.07498056;8.80708056;PROV87;Bremen;Germany
53.55381389;9.99157500;PROV88;Hamburg;Germany
53.86956389;10.68757778;PROV89;Lübeck;Germany
54.32268333;10.13586111;PROV90;Kiel;Germany
55.490750;9.472112;PROV91;Kolding;Denmark
56.15813611;10.21200278;PROV92;Arhus;Denmark
55.60333056;13.00130278;PROV93;Malmö;Sweden
55.855888;38.451519;PROV94;Noginsk;Russia
56.160816;15.586714;PROV95;Karlskrona;Sweden
57.649684;18.714468;PROV96;Gotland;Sweden
57.10124167;14.15017778;PROV97;Jönköping;Sweden
57.69699444;11.98650000;PROV98;Göteborg;Sweden
58.391154;13.847268;PROV99;Skövde;Sweden
58.594702;16.183607;PROV100;Norrköping;Sweden
59.33278889;18.06448889;PROV101;Stockholm;Sweden
59.01925556;17.13347500;PROV102;Uppsala;Sweden
60.09689167;19.93483333;PROV103;Maarianhamina;Finland
59.616462;16.551516;PROV104;Västerås;Sweden
59.37823611;13.50421944;PROV105;Karlstad;Sweden
59.050782;12.705211;PROV106;Åmål;Sweden
59.91381944;10.73874167;PROV107;Oslo;Norway
58.14469444;7.99828333;PROV108;Kristiansand;Norway
58.96442500;5.72626111;PROV109;Stavanger;Norway
60.38807222;5.33185000;PROV110;Bergen;Norway
60.79915833;11.05609444;PROV111;Hamar;Norway
60.148902;15.187865;PROV112;Ludvika;Sweden
60.602323;15.632576;PROV113;Falun;Sweden
60.67461667;17.14183056;PROV114;Gävle;Sweden
62.046603;14.418729;PROV115;Sveg;Sweden
62.578050;11.391953;PROV116;Röros;Norway
62.00028889;6.00099167;PROV117;Alesund;Norway
63.43456667;10.39843889;PROV118;Trondheim;Norway
63.05233611;14.10222778;PROV119;Östersund;Sweden
62.390836;17.306916;PROV120;Sundsvall;Sweden
64.11778889;16.15228889;PROV121;Vilhelmina;Sweden
63.83801944;20.24800278;PROV122;Umea;Sweden
67.520909;18.195308;PROV123;Gällivare;Sweden
66.312777;14.142785;PROV124;Mo i Rana;Norway
68.43641389;17.39790556;PROV125;Narvik;Norway
67.85573611;20.22523056;PROV126;Kiruna;Sweden
65.58415833;22.15475000;PROV127;Lulea;Sweden
70.662316;23.682752;PROV128;Hammerfest;Norway
70.369836;31.106591;PROV129;Vardö;Norway
66.49869722;25.72108333;PROV130;Rovaniemi;Finland
65.84809722;24.14679167;PROV131;Tornio;Finland
68.57166667;31.63892778;PROV132;Petsamo;Finland
68.95317778;33.10705000;PROV133;Murmansk;White Sea Tundra
68.87586111;33.08359167;PROV134;Kola;White Sea Tundra
67.15802778;32.42047778;PROV135;Kandalaksa;White Sea Tundra
64.22712500;27.72622222;PROV136;Kajaani;Finland
65.01265556;25.47138611;PROV137;Oulu;Finland
63.09525000;21.61626944;PROV138;Vaasa;Finland
62.790354;22.839917;PROV139;Seinäjoki;Finland
61.15186111;21.11690556;PROV140;Puri;Finland
60.45143056;22.26873333;PROV141;Turku;Finland
60.16981111;24.93823889;PROV142;Helsinki;Finland
61.49797778;23.76493056;PROV143;Tampere;Finland
61.01908056;27.10272778;PROV144;Mikkeli;Finland
60.70370000;28.77106111;PROV145;Viipuri;Finland
61.71196111;30.70283889;PROV146;Sortavala;Finland
62.240393;25.742635;PROV147;Jyväskylä;Finland
62.89333333;27.67932778;PROV148;Kuopio;Finland
62.60098889;29.76353333;PROV149;Joensuu;Finland
65.77856389;24.58140000;PROV150;Kem;White Sea Tundra
63.743439;34.303120;PROV151;Segezha;White Sea Tundra
61.78220000;34.36208056;PROV152;Petrozavodsk;White Sea Tundra
64.566879;39.846810;PROV153;Molotovsk;White Sea Tundra
64.536926;40.565571;PROV154;Archangelsk;White Sea Tundra
53.20093056;45.01042222;PROV155;Penza;Russia
51.537449;43.152870;PROV156;Balashov;Russia
50.802940;42.029491;PROV157;Uryupinsk;Russia
53.117298;46.612091;PROV158;Kuznetsk;Russia
50.082580;45.392681;PROV159;Kamyshin;Russia
49.769310;43.656818;PROV160;Frolovo;Russia
48.61425000;42.84392778;PROV161;Surovikino;Russia
50.424610;41.025509;PROV162;Kalach;Russia
48.71807778;44.50463889;PROV163;Stalingrad;Russia
48.06417;46.10778;PROV164;Cherny Yar;Russia
60.981060;40.241589;PROV165;Konosha;White Sea Tundra
57.78073889;40.93669167;PROV166;Kostroma;Russia
56.99240833;40.96778889;PROV167;Ivanovo;Russia
56.329917;44.009192;PROV168;Gorkij;Russia
55.40321111;43.83613889;PROV169;Arzamas;Russia
59.974701;42.760872;PROV170;Totma;White Sea Tundra
59.21524167;39.87670833;PROV171;Volodga;Russia
59.129822;38.001309;PROV172;Cherepovets;Russia
57.784649;36.702351;PROV173;Bezhetsk;Russia
56.85792778;35.92382778;PROV174;Kalinin;Russia
55.75578611;37.61763333;PROV175;Moskva;Russia
58.67810833;39.81928333;PROV176;Rybinsk;Russia
58.186520;40.197640;PROV177;Danilov;Russia
57.630100;39.865631;PROV178;Yaroslavl;Russia
55.57429167;42.05151111;PROV179;Murom;Russia
56.15534722;40.59266667;PROV180;Vladimir;Russia
54.51467778;36.27141944;PROV181;Kaluga;Russia
55.504791;36.033562;PROV182;Mozhaisk;Russia
61.01604722;36.45117222;PROV183;Vytegra;Russia
59.638210;33.515999;PROV184;Tikhvin;Russia
59.925339;32.329620;PROV185;Volkhov;Russia
58.728020;29.847170;PROV186;Luga;Russia
59.93903889;30.31578611;PROV187;Leningrad;Russia
59.37585000;28.60907778;PROV188;Kingisepp;Russia
58.51666667;31.28333333;PROV189;Novgorod;Russia
57.999630;31.336069;PROV190;Staraya Russa;Russia
57.759560;29.540470;PROV191;Porkhov;Russia
58.74647222;27.82066944;PROV192;Gdov;Russia
59.37413889;28.18235000;PROV193;Narva;Baltic States
59.43886111;24.75447222;PROV194;Tallinn;Baltic States
58.37088333;26.71482778;PROV195;Tartu;Baltic States
58.386015;24.498637;PROV196;Pärnu;Baltic States
56.94653611;24.10485000;PROV197;Riga;Baltic States
57.174580;26.756592;PROV198;Gulbene;Baltic States
57.84522222;27.00388611;PROV199;Voru;Baltic States
57.82437222;28.33048889;PROV200;Pskov;Russia
56.708099;28.662229;PROV201;Opochka;Russia
55.875306;26.535756;PROV202;Dagaupulis;Baltic States
56.498866;25.857245;PROV203;Jekapils;Baltic States
56.64841667;23.71394167;PROV204;Jelgava;Baltic States
57.682481;22.316700;PROV205;Mazirbe;Baltic States
55.69854167;21.14731667;PROV206;Klaipeda;Baltic States
54.89687222;23.89242500;PROV207;Kaunas;Baltic States
54.68938611;25.28002500;PROV208;Wilno;Poland
53.66666667;23.83333333;PROV209;Grodno;Poland
53.133333;26.016667;PROV210;Baranowicze;Belarus
53.883333;25.300000;PROV211;Lida;Belarus
53.90000000;27.56666667;PROV212;Minsk;Belarus
54.32083333;26.85722222;PROV213;Molodeczno;Poland
55.133340;26.157008;PROV214;Swieciany;Belarus
57.034222;29.332861;PROV215;Novorzhev;Russia
56.026459;29.920719;PROV216;Nevel;Russia
55.18333333;30.16666667;PROV217;Viciebsk;Belarus
54.564295;30.435193;PROV218;Orsha;Russia
54.78110000;32.04888889;PROV219;Smolensk;Russia
53.900000;30.333333;PROV220;Mogilev;Russia
52.599815;24.565129;PROV221;Bobraisk;Belarus
52.250000;26.800000;PROV222;Luniniec;Belarus
0;0;PROV223;;-
0;0;PROV224;;-
52.050000;29.250000;PROV225;Mozyr;Belarus
50.96182778;28.63545278;PROV226;Korosten;Ukraine
50.250000;28.666667;PROV227;Zhitomir;Ukraine
49.233333;28.483333;PROV228;Vinnitsa;Ukraine
48.91666667;24.71666667;PROV229;Stanislawow;Poland
47.766667;27.916667;PROV230;Beltsy;Romania
48.450000;27.800000;PROV231;Mogilev Podolski;Ukraine
47.93333333;29.61666667;PROV232;Balta;Ukraine
46.46666667;30.73333333;PROV233;Odesa;Ukraine
46.63333333;32.58333333;PROV234;Herson;Ukraine
48.450000;34.983333;PROV235;Dnepropetrovsk;Ukraine
48.020338;33.453721;PROV236;Krivoy Rog;Ukraine
49.433333;32.066667;PROV237;Cherkassy;Ukraine
50.45000000;30.52333333;PROV238;Kiiv;Ukraine
50.595543;32.384564;PROV239;Priluki;Ukraine
50.512172;30.494240;PROV240;Vyshgorod;Ukraine
51.500000;31.300000;PROV241;Chernigov;Ukraine
51.24094167;33.20505278;PROV242;Konotop;Ukraine
51.74026111;36.18487778;PROV243;Kursk;Russia
50.894406;34.810599;PROV244;Sumy;Ukraine
49.59534722;34.56294722;PROV245;Poltava;Ukraine
47.833333;35.166667;PROV246;Zaporozhye;Ukraine
50.59661111;36.60921111;PROV247;Belgorod;Russia
49.94806944;36.21229722;PROV248;Harkiv;Ukraine
48.00277778;37.80527778;PROV249;Stalino;Ukraine
46.83333333;35.36666667;PROV250;Melitopol;Ukraine
46.315833;35.025000;PROV251;Perekop;Ukraine
45.203611;33.361389;PROV252;Yevpatoriya;Ukraine
44.50885000;33.60050833;PROV253;Sevastopol;Ukraine
45.355342;36.521124;PROV254;Kerch;Ukraine
44.752861;37.768310;PROV255;Novorossisk;Kaukasus
45.04215000;38.98063889;PROV256;Krasnodar;Kaukasus
45.853180;40.128288;PROV257;Tikhoretsk;Kaukasus
47.23318889;39.71500000;PROV258;Rostov-na-Donu;Russia
48.319328;40.263828;PROV259;Kamensk-Shakhtinski;Ukraine
49.199167;39.575556;PROV260;Bilovodsk;Ukraine
50.204361;39.538700;PROV261;Rossosh;Ukraine
50.859982;39.072781;PROV262;Ostrogozhsk;Ukraine
47.183899;40.656269;PROV263;Svoboda;Russia
50.10023056;40.03605833;PROV264;Pavlovsk;Russia
49.937370;40.559261;PROV265;Boguchar;Ukraine
48.106667;39.261944;PROV266;Kashary;Ukraine
49.227089;41.822441;PROV267;Bokovskaya;Ukraine
48.35654167;41.81692778;PROV268;Morozovsk;Russia
47.585430;41.108101;PROV269;Konstatinovsk;Kaukasus
46.474861;41.535431;PROV270;Salsk;Kaukasus
47.620949;43.149540;PROV271;Kotelnikovo;Russia
52.900000;30.033333;PROV272;Zhlobin;Russia
52.445278;30.984167;PROV273;Gomel;Russia
53.100000;30.050000;PROV274;Rogachev;Russia
53.951031;32.864399;PROV275;Roslavl;Russia
52.758732;32.256031;PROV276;Klintsy;Russia
53.310661;34.300369;PROV277;Bryansk;Russia
54.19667778;37.61782778;PROV278;Tula;Russia
54.624660;39.738571;PROV279;Ryazan;Russia
52.01739722;41.41735000;PROV280;Tambov;Russia
52.605949;39.587681;PROV281;Lipetsk;Russia
52.96845278;36.06949444;PROV282;Orel;Russia
51.660019;39.197410;PROV283;Voronezh;Russia
51.365940;42.080540;PROV284;Borisglebsk;Russia
55.212200;34.309429;PROV285;Vyazma;Russia
56.506290;31.642559;PROV286;Toropets;Russia
56.346821;30.538999;PROV287;Velikiye Luki;Russia
56.265579;34.327572;PROV288;Rzhev;Russia
57.644562;32.461731;PROV289;Demyansk;Russia
55.778243;12.838263;PROV290;Öresund;Baltic Sea
0;0;PROV291;;-
57.04722500;9.92010278;PROV292;Aalborg;Denmark
55.39624167;10.39063611;PROV293;Odense;Denmark
55.67629444;12.56811667;PROV294;Kobenhavn;Denmark
55.160428;14.866884;PROV295;Bornholm;Denmark
54.09023611;12.13295000;PROV296;Rostock;Germany
52.421820;10.784980;PROV297;Wolfsburg;Germany
52.13095556;11.63670000;PROV298;Magdeburg;Germany
52.39696389;13.05860000;PROV299;Potsdam;Germany
52.52340556;13.41140000;PROV300;Berlin;Germany
54.31398889;13.08579722;PROV301;Stralsund;Germany
53.42854444;14.55281111;PROV302;Stettin;Germany
54.35202500;18.64663889;PROV303;Danzig;Germany
54.15606111;19.40448889;PROV304;Elbing;Germany
53.01378889;19.59844444;PROV305;Torun;Poland
53.12348056;18.00843889;PROV306;Bydgoszcz;Poland
52.40637500;16.92516667;PROV307;Poznan;Poland
52.593588;14.647950;PROV308;Küstrin;Germany
51.76072778;14.32748889;PROV309;Cottbus;Germany
51.33967222;12.37136389;PROV310;Leipzig;Germany
51.05099167;13.73363333;PROV311;Dresden;Germany
49.45051944;11.08048056;PROV312;Nürnberg;Germany
50.11151111;8.68050556;PROV313;Frankfurt am Main;Germany
48.77710556;9.18076944;PROV314;Stuttgart;Germany
47.99718611;7.85376667;PROV315;Freiburg;Germany
47.749492;7.339781;PROV316;Mulhouse;France
48.11132222;5.13990833;PROV317;Chaumont;France
47.327213;5.043988;PROV318;Dijon;France
46.784218;4.852948;PROV319;Chalon-sur-Saône;France
46.12306389;3.42239722;PROV320;Vichy;France
46.80821389;1.69181667;PROV321;Chateauroux;France
45.82852222;1.26174722;PROV322;Limoges;France
46.15802222;-1.15359444;PROV323;La Rochelle;France
44.853356;0.483004;PROV324;Bergerac;France
44.83736667;-0.57614444;PROV325;Bordeaux;France
43.709459;-1.055409;PROV326;Dax;France
43.647662;0.585160;PROV327;Auch;France
43.29752222;-0.37436111;PROV328;Pau;France
42.14010278;-0.40889722;PROV329;Huesca;Spain
41.656287;-0.876538;PROV330;Saragossa;Spain
43.25696389;-2.92344167;PROV331;Bilbao;Spain
43.36025833;-5.84475833;PROV332;Oviedo;Spain
42.34087500;-3.69973056;PROV333;Burgos;Spain
43.37087222;-8.39583611;PROV334;La Coruna;Spain
41.149968;-8.610243;PROV335;Oporto;Portugal
38.707054;-9.135488;PROV336;Lissabon;Portugal
40.537132;-7.267850;PROV337;Guarda;Portugal
40.96497222;-5.66304722;PROV338;Salamanca;Spain
41.652947;-4.728388;PROV339;Valladolid;Spain
41.069595;-2.642236;PROV340;Sigüenza;Spain
40.41669167;-3.70034444;PROV341;Madrid;Spain
40.62981667;-3.16649167;PROV342;Guadalajara;Spain
38.87859722;-6.97028333;PROV343;Badajoz;Spain
38.57098333;-7.90960278;PROV344;Evora;Portugal
37.015360;-7.935113;PROV345;Faro;Portugal
37.25710000;-6.94955556;PROV346;Huelva;Spain
37.38263889;-5.99629444;PROV347;Sevilla;Spain
36.13774167;-5.34537500;PROV348;Gibraltar;Spain
36.71964722;-4.42001944;PROV349;Malaga;Spain
36.00127500;-2.13458889;PROV350;Almeria;Spain
37.08518333;-3.11729444;PROV351;Jaen;Spain
37.98344444;-1.12988889;PROV352;Murcia;Spain
38.99765278;-1.86006944;PROV353;Albacete;Spain
39.47023889;-0.37680556;PROV354;Valencia;Spain
39.98606667;-0.03602500;PROV355;Castellon de la Plana;Spain
41.11866389;1.24533056;PROV356;Tarragona;Spain
41.38791667;2.16991944;PROV357;Barcelona;Spain
42.70157500;2.89415000;PROV358;Perpignan;France
43.60436389;1.44295000;PROV359;Toulouse;France
45.77716667;3.08241667;PROV360;Clermont-Ferrand;France
45.43963611;4.38783056;PROV361;Saint-Etienne;France
43.60817500;3.87944722;PROV362;Montpellier;France
43.834590;4.360864;PROV363;Nîmes;France
43.29761111;5.38104167;PROV364;Marseille;France
43.12516111;5.93111111;PROV365;Toulon;France
43.70342778;7.26626667;PROV366;Nice;France
41.91864722;8.73687778;PROV367;Corsica;France
44.407062;8.933989;PROV368;Genoa;Italy
44.106737;9.829219;PROV369;La Spezia;Italy
45.46368889;9.18814167;PROV370;Milano;Italy
46.06671111;11.11905833;PROV371;Trento;Italy
46.849437;9.530735;PROV372;Chur;Switzerland
47.208116;10.141698;PROV373;Lech;Austria
47.651968;9.478485;PROV374;Friedrichshafen;Germany
49.01649167;12.10090278;PROV375;Regensburg;Germany
48.13912500;11.58018611;PROV376;München;Germany
47.26269167;11.39470000;PROV377;Innsbruck;Austria
45.43433611;12.33878333;PROV378;Venezia;Italy
44.837894;11.620440;PROV379;Ferrara;Italy
46.05142500;14.50596389;PROV380;Ljubljana;Balkan
45.328433;14.436370;PROV381;Rijeka;Balkan
45.80707778;15.96438889;PROV382;Zagreb;Balkan
44.76666667;17.18333333;PROV383;Banja Luka;Balkan
43.50690556;16.44245000;PROV384;Split;Balkan
44.200000;17.933333;PROV385;Zenica;Balkan
43.84760000;18.35640000;PROV386;Sarajevo;Balkan
43.33333333;17.80000000;PROV387;Mostar;Balkan
42.64187778;18.10648056;PROV388;Dubrovnik;Balkan
42.442575;19.268646;PROV389;Podgorica;Balkan
41.330000;19.820000;PROV390;Tirana;Balkan
40.29341667;19.66393056;PROV391;Vlore;Balkan
39.10118889;20.13538611;PROV392;Ioannina;Balkan
38.175368;20.569218;PROV393;Kefalonia;Balkan
38.254465;21.737066;PROV394;Patras;Balkan
37.938580;22.932030;PROV395;Corinthe;Balkan
35.240117;24.809269;PROV396;Crete;Balkan
40.66814167;28.11226667;PROV397;Sea of Marmara;Black Sea
36.186820;27.878028;PROV398;Dodecanese;Balkan
36.443235;28.227007;PROV399;Rhodes;Balkan
37.075546;25.520736;PROV400;The Cyclades;Balkan
37.97918056;23.76664722;PROV401;Athina;Balkan
38.11752222;21.06787500;PROV402;Agrinion;Balkan
39.632098;22.419935;PROV403;Larisa;Balkan
32.830360;34.974339;PROV404;Haifa;Middle East
40.200000;26.400000;PROV405;The Dardanelles;Balkan
29.557668;34.951926;PROV406;Eilat;Middle East
32.408333;39.128334;PROV407;Ar-Ruwayshid;Middle East
40.18256944;29.06686944;PROV408;Bursa;Anatolia
41.00526944;28.97696111;PROV409;Istanbul;Anatolia
40.10038889;24.06781111;PROV410;Kavala;Balkan
40.639350;22.944607;PROV411;Salonika;Balkan
40.802398;22.050693;PROV412;Edessa;Balkan
42.00000000;21.43333333;PROV413;Skoplje;Balkan
41.750000;22.200000;PROV414;Stip;Balkan
42.65779722;21.15334722;PROV415;Pristina;Balkan
42.147495;24.748079;PROV416;Gorna Dzhumaya;Balkan
42.67343889;23.83349444;PROV417;Sofia;Balkan
43.31938056;21.89632222;PROV418;Nis;Balkan
43.432252;23.812319;PROV419;Vraca;Balkan
43.55447500;24.62821667;PROV420;Pleven;Balkan
42.14384167;24.74956389;PROV421;Plovdiv;Balkan
43.21664444;27.91180556;PROV422;Varna;Balkan
44.17333333;28.63833333;PROV423;Constanta;Romania
44.43250000;26.10388889;PROV424;Bucuresti;Romania
44.860556;24.867778;PROV425;Pitesti;Romania
44.32476111;23.81347222;PROV426;Craiova;Romania
45.78744167;24.14325833;PROV427;Sibiu;Romania
46.777248;23.599890;PROV428;Cluj-Napoca;Romania
46.57128889;26.92517222;PROV429;Bacau;Romania
45.655651;25.610800;PROV430;Brasov;Romania
44.86055556;24.86777778;PROV431;Ploesti;Romania
45.26919444;27.95747222;PROV432;Braila;Romania
47.15694444;27.59027778;PROV433;Iasi;Romania
46.116392;30.266513;PROV434;Chisinev;Romania
45.15203333;29.11818333;PROV435;Ismail;Romaniaa
45.179932;28.806339;PROV436;Tulcea;Romania
38.08551667;27.11760833;PROV437;Izmir;Anatolia
36.88413889;30.70563056;PROV438;Antalya;Anatolia
40.10000000;29.08333333;PROV439;Izmit;Anatolia
41.20000000;32.63333333;PROV440;Karabük;Anatolia
38.739110;30.712002;PROV441;Afyonkarahisar;Anatolia
37.86666667;32.48333333;PROV442;Konya;Anatolia
36.800000;34.633333;PROV443;Mersin;Anatolia
35.126413;33.429859;PROV444;Cyprus;Anatolia
37.05233056;37.03609722;PROV445;Gaziantep;Anatolia
38.05000000;35.13333333;PROV446;Kayseri;Anatolia
39.06710556;37.01787778;PROV447;Sivas;Anatolia
39.92076944;32.85411111;PROV448;Ankara;Anatolia
41.29278333;36.33128056;PROV449;Samsun;Anatolia
41.000000;39.733333;PROV450;Trebizond;Anatolia
43.142872;20.517130;PROV451;Novi Pazar;Balkan
43.86416944;19.85003056;PROV452;Uzice;Balkan
44.80241667;20.46560000;PROV453;Beograd;Balkan
45.56000278;18.67588611;PROV454;Osijek;Balkan
45.89862778;16.84233889;PROV455;Bjelovar;Balkan
46.07506944;18.22463056;PROV456;Pecs;Hungary
47.49840556;19.04075833;PROV457;Budapest;Hungary
47.68405000;13.63510000;PROV458;Gyor;Hungary
46.55740000;15.64598333;PROV459;Maribor;Balkan
47.06791667;15.44172222;PROV460;Graz;Austria
46.62364167;14.30768333;PROV461;Klagenfurt;Austria
47.80050000;13.04441111;PROV462;Salzburg;Austria
48.20920556;16.37277778;PROV463;Wien;Austria
48.56217500;16.07851111;PROV464;Hollabrunn;Austria
48.30607500;14.28629167;PROV465;Linz;Austria
49.261748;13.903453;PROV466;Strakonice;Czechoslovakia
49.414162;14.657792;PROV467;Tábor;Czechoslovakia
49.948254;15.267968;PROV468;Kutna Hora;Czechoslovakia
50.08781111;14.42046111;PROV469;Praha;Czechoslovakia
49.747485;13.377604;PROV470;Pilsen;Czechoslovakia
50.742426;14.172475;PROV471;Ústí;Czechoslovakia
50.76701944;15.05613611;PROV472;Liberec;Czechoslovakia
51.10788611;17.03853889;PROV473;Breslau;Germany
49.84127222;18.29024722;PROV474;Ostrava;Czechoslovakia
49.19099167;16.61153611;PROV475;Brno;Czechoslovakia
48.09837500;17.10731111;PROV476;Bratislava;Czechoslovakia
48.73627778;19.14619167;PROV477;Banska Bystrica;Czechoslovakia
49.22081389;18.74050278;PROV478;Zilina;Czechoslovakia
50.06465000;19.94498889;PROV479;Krakow;Poland
50.866077;20.628568;PROV480;Kielce;Poland
50.15071944;19.11853056;PROV481;Czestochowa;Poland
50.67042778;17.92443889;PROV482;Oppeln;Germany
51.75924722;19.45598333;PROV483;Lodz;Poland
51.40272500;21.14713333;PROV484;Radom;Poland
52.22967500;21.01222778;PROV485;Warszawa;Poland
53.17811944;22.05903333;PROV486;Lomza;Poland
51.24645278;22.56844722;PROV487;Lublin;Poland
50.723088;23.251969;PROV488;Zamosc;Poland
49.78386111;22.76779167;PROV489;Przemysl;Poland
48.72099722;21.25774722;PROV490;Kosice;Czechoslovakia
48.10480833;20.79987778;PROV491;Miskolc;Hungary
46.25574167;20.15700000;PROV492;Szeged;Hungary
45.25500000;19.84500000;PROV493;Novi Sad;Balkan
45.365810;20.403580;PROV494;Zrenjanin;Balkan
45.75553889;21.23750000;PROV495;Timisoara;Romania
46.16666667;21.31666667;PROV496;Arad;Romania
47.53150833;21.64063056;PROV497;Debrecen;Hungary
47.293694;22.090444;PROV498;Satu Mare;Romania
49.00167500;21.24003056;PROV499;Presov;Czechoslovakia
49.25573056;23.84648889;PROV500;Stryj;Poland
49.850000;24.016667;PROV501;Lvov;Poland
49.56666667;25.60000000;PROV502;Tarnopol;Poland
52.11666667;26.10000000;PROV503;Pinsk;Poland
52.13333333;23.66666667;PROV504;Brzesc Litewski;Poland
53.790465;18.721218;PROV505;Bielsk;Poland
51.214231;24.709341;PROV506;Kowel;Poland
53.08333333;25.31666667;PROV507;Slonim;Poland
53.13248889;23.16883889;PROV508;Bialystok;Poland
54.11152222;22.93078889;PROV509;Suwalki;Poland
54.71159444;20.50997222;PROV510;Königsberg;Germany
54.39542778;24.04678333;PROV511;Alytus;Baltic States
44.49421944;11.34648333;PROV512;Bologna;Italy
43.76873333;11.25690000;PROV513;Firenze;Italy
44.060917;12.566301;PROV514;Rimini;Italy
41.89546667;12.48232500;PROV515;Roma;Italy
43.11070000;12.38917222;PROV516;Perugia;Italy
42.46482500;14.21409444;PROV517;Pescara;Italy
41.49290000;13.83056667;PROV518;Cassino;Italy
41.46759722;12.90370000;PROV519;Anzio;Italy
41.46233611;15.54470000;PROV520;Foggia;Italy
40.84009722;14.25163611;PROV521;Napoli;Italy
40.63724167;15.80222222;PROV522;Potenza;Italy
