Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Toro Key;270028;VEN;1930;1938;1990;1990;3;5;256;1;0;4;0;L270028;1930;1942;x
Vicente Gomez;270029;VEN;1930;1930;1990;1990;2;4;2;1;0;5;0;L270029;1930;1941;x
Alvaréz Santiago;270030;VEN;1941;1944;1990;1990;3;4;0;1;0;5;1;L270030;1941;1960;x
Molina Talavayo;270031;VEN;1944;1946;1990;1990;2;3;0;1;0;3;1;L270031;1944;1960;x
Montez Macusandrí;270032;VEN;1937;1941;1990;1990;2;4;0;1;0;5;1;L270032;1937;1946;x
Ramos Díaz;270033;VEN;1943;1990;1990;1990;3;3;1024;0;0;4;1;L270033;1943;1960;x
Rosa Sanchez;270034;VEN;1930;1930;1990;1990;2;4;4608;0;0;5;1;L270034;1930;1938;x
Santabria Villa;270035;VEN;1930;1930;1990;1990;2;3;0;0;0;2;1;L270035;1930;1941;x
Tagueva Mireílles;270036;VEN;1945;1990;1990;1990;3;3;0;0;0;5;1;L270036;1945;1960;x
Toro Key;270037;VEN;1930;1938;1990;1990;3;4;0;1;0;4;1;L270037;1930;1942;x
Villa Lobos;270038;VEN;1945;1990;1990;1990;3;4;4096;0;0;3;1;L270038;1945;1960;x
Boniface Benitez;270039;VEN;1930;1990;1990;1990;3;3;0;0;0;4;2;L270039;1930;1939;x
Contreras Villalobos;270040;VEN;1943;1945;1990;1990;2;4;0;1;0;3;2;L270040;1943;1960;x
de Luca Varesano;270041;VEN;1944;1990;1990;1990;3;3;4096;0;0;2;2;L270041;1944;1960;x
Díaz Fraile;270042;VEN;1939;1941;1990;1990;3;4;32768;1;0;4;2;L270042;1939;1944;x
Lopez Henriques;270043;VEN;1930;1930;1990;1990;2;3;0;0;0;4;2;L270043;1930;1941;x
Meyer Baldo;270044;VEN;1930;1990;1990;1990;3;4;4096;0;0;5;2;L270044;1930;1943;x
Petit;270045;VEN;1930;1990;1990;1990;3;4;0;1;0;5;2;L270045;1930;1939;x
Reynoso Rucker;270046;VEN;1943;1990;1990;1990;3;3;0;0;0;3;2;L270046;1943;1960;x
Serrano Pérez;270047;VEN;1940;1943;1990;1990;3;3;0;1;0;4;2;L270047;1940;1947;x
Torres Vilera;270048;VEN;1939;1943;1945;1990;2;4;131072;2;0;3;2;L270048;1939;1960;x
Monedro Zarza;270049;VEN;1939;1990;1990;1990;3;4;256;0;0;5;0;L270049;1939;1960;x
Llovera Paez;270050;VEN;1947;1948;1990;1990;2;4;0;1;0;5;0;M38086;1947;1960;x
