Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Vlassov;500101;RUS;1930;1940;1942;1943;1;8;6;3;0;5;0;L10363;1930;1960;x
von Bidemann;500102;RUS;1930;1930;1940;1990;1;4;514;1;0;5;0;L10521;1930;1943;x
von Blücher;500103;RUS;1930;1930;1930;1943;0;5;516;1;0;3;0;L9849;1930;1946;x
von Eideman;500104;RUS;1930;1930;1939;1941;1;5;9;2;0;5;0;L9900;1930;1960;x
von Immel;500105;RUS;1930;1939;1990;1990;2;3;0;1;0;5;0;L500105;1930;1960;x
von Kappel;500106;RUS;1930;1930;1990;1990;2;5;516;1;0;5;0;L500106;1930;1943;x
von Leidenglanz;500107;RUS;1930;1930;1939;1990;1;4;640;1;0;5;0;L500107;1930;1943;x
von Rommel;500108;RUS;1930;1941;1942;1944;1;7;132;3;0;5;0;L500108;1930;1960;x
Voronets;500109;RUS;1930;1930;1930;1930;0;4;520;1;0;5;0;L500109;1930;1943;x
Vostrechov;500110;RUS;1930;1938;1990;1990;2;3;0;1;0;5;0;L10370;1930;1960;x
Vrangel;500111;RUS;1930;1930;1930;1930;0;5;16;2;0;5;0;L500111;1930;1943;x
Yakir;500112;RUS;1930;1930;1939;1990;1;3;0;1;0;2;0;L10371;1930;1960;x
Ylagay;500113;RUS;1930;1930;1941;1990;2;4;4;1;0;5;0;L500113;1930;1960;x
Zeb-Rusan;500114;RUS;1930;1939;1990;1990;2;4;1;1;0;5;0;L500114;1930;1960;x
Zershikov;500115;RUS;1930;1939;1943;1990;2;5;8;2;0;5;0;L500115;1930;1960;x
Zilkin;500116;RUS;1930;1938;1990;1990;2;3;0;1;0;5;0;L500116;1930;1960;x
Zonberg;500117;RUS;1930;1990;1990;1990;3;3;0;0;0;5;0;L10401;1930;1960;x
Afanasjev;500118;RUS;1930;1941;1990;1990;3;4;8192;1;0;5;1;L500118;1930;1960;x
Alfater;500119;RUS;1930;1930;1939;1990;2;4;0;1;0;5;1;L500119;1930;1946;x
Dratsenko;500120;RUS;1930;1930;1990;1990;2;3;0;0;0;5;1;L500120;1930;1946;x
Drozd;500121;RUS;1930;1939;1941;1942;0;6;4096;3;0;5;1;L10413;1930;1960;x
Dushenov;500122;RUS;1930;1930;1990;1990;2;4;0;0;0;5;1;L10520;1930;1960;x
Galler;500123;RUS;1930;1930;1939;1990;1;4;0;1;0;5;1;L10417;1930;1960;x
Kalbaroff;500124;RUS;1930;1930;1938;1990;2;4;2560;1;0;5;1;L500124;1930;1944;x
Kireev;500125;RUS;1930;1930;1990;1990;2;3;0;1;0;5;1;L10516;1930;1960;x
Kolchak;500126;RUS;1930;1930;1941;1990;2;4;4096;1;0;5;1;L500126;1930;1945;x
Makaroff;500127;RUS;1930;1930;1930;1930;0;3;4608;1;0;5;1;L500127;1930;1942;x
Martsenko;500128;RUS;1930;1940;1990;1990;2;4;1024;1;0;5;1;L500128;1930;1960;x
Mychelkin;500129;RUS;1930;1939;1990;1990;2;3;0;1;0;5;1;L500129;1930;1960;x
Veltchin;500130;RUS;1930;1930;1990;1990;2;3;0;0;0;5;1;L500130;1930;1960;x
von Erntel;500131;RUS;1930;1944;1990;1990;3;3;1024;1;0;5;1;L500131;1930;1960;x
von Wirén;500132;RUS;1930;1930;1938;1990;2;5;8704;1;0;5;1;L500132;1930;1942;x
Zvegintsov;500133;RUS;1930;1990;1990;1990;3;4;1024;0;0;5;1;L500133;1930;1960;x
Alksnis;500134;RUS;1930;1930;1938;1942;1;4;0;2;0;3;2;L10453;1930;1960;x
Belov;500135;RUS;1930;1941;1990;1990;3;4;0;1;0;5;2;L10455;1930;1960;x
Denikin;500136;RUS;1930;1930;1930;1990;1;2;8704;0;0;5;2;L500136;1930;1942;x
Dragichevitch;500137;RUS;1930;1990;1990;1990;3;3;65536;0;0;5;2;L500137;1930;1960;x
Gerasimov;500138;RUS;1930;1990;1990;1990;3;3;0;0;0;5;2;L10463;1930;1960;x
Grubelov;500139;RUS;1930;1990;1990;1990;3;3;0;0;0;5;2;L500139;1930;1960;x
Kharlamov;500140;RUS;1930;1930;1941;1990;2;4;4096;1;0;5;2;L10472;1930;1960;x
Koldaev;500141;RUS;1930;1990;1990;1990;3;3;0;0;0;5;2;L500141;1930;1960;x
Kopets;500142;RUS;1930;1990;1990;1990;3;4;0;0;0;5;2;L10476;1930;1960;x
Korenev;500143;RUS;1930;1941;1990;1990;3;4;16384;1;0;5;2;L500143;1930;1960;x
Lapichov;500144;RUS;1930;1990;1990;1990;3;3;4096;0;0;5;2;L500144;1930;1960;x
Leidonov;500145;RUS;1930;1990;1990;1990;3;3;0;0;0;5;2;L500145;1930;1960;x
Smuschkevich;500146;RUS;1930;1930;1939;1990;2;8;16384;2;0;2;2;L10499;1930;1960;x
Taube;500147;RUS;1930;1941;1990;1990;2;4;0;1;0;5;2;L500147;1930;1960;x
Vinograd;500148;RUS;1930;1990;1990;1990;3;3;0;0;0;5;2;L500148;1930;1960;x
von Syatsky;500149;RUS;1930;1942;1946;1990;2;5;8192;2;0;5;2;L500149;1930;1960;x
