Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Heszlényi;31136;HUN;1939;1942;1944;1990;2;6;1;3;0;5;0;L31136;1939;1990;x
Hollósy-Kuthy;31137;HUN;1942;1944;1990;1990;2;6;32;2;0;5;0;L31137;1942;1990;x
Honty;31138;HUN;1939;1990;1990;1990;3;4;0;0;0;2;0;L31138;1939;1943;x
Horváth F;31139;HUN;1943;1944;1990;1990;1;6;256;2;0;5;0;L31139;1943;1990;x
Horváth S;31140;HUN;1940;1990;1990;1990;3;6;128;1;0;5;0;L31140;1942;1990;x
Ibrányi;31141;HUN;1942;1944;1990;1990;2;6;4;2;0;5;0;L31141;1942;1990;x
Jány;31142;HUN;1930;1937;1941;1990;3;7;2;3;0;5;0;L31142;1930;1990;x
Kir;31143;HUN;1945;1947;1990;1990;2;4;0;1;0;5;0;L31143;1945;1990;x
Kolossváry;31144;HUN;1941;1990;1990;1990;3;5;1;1;0;5;0;L31144;1941;1942;x
Kolthay;31145;HUN;1940;1942;1990;1990;2;6;64;2;0;5;0;L31145;1940;1990;x
Kozsard;31146;HUN;1930;1930;1990;1990;2;5;528;1;0;5;0;L31146;1930;1939;x
Lakatos;31147;HUN;1938;1940;1943;1990;2;7;0;3;0;4;0;L31147;1938;1990;x
László;31148;HUN;1941;1943;1944;1990;2;6;0;2;0;4;0;L31148;1941;1990;x
Lázár;31149;HUN;1942;1944;1990;1990;3;4;2;1;0;4;0;L31149;1942;1990;x
Lukachich;31150;HUN;1930;1930;1990;1990;2;4;514;1;0;4;0;L31150;1930;1943;x
Magyarosy;31151;HUN;1940;1942;1944;1990;2;6;4;2;0;5;0;L31151;1940;1990;x
Massányi;31152;HUN;1945;1990;1990;1990;3;6;2;0;0;3;0;L31152;1945;1990;x
Merézs;31153;HUN;1944;1990;1990;1990;3;5;4;0;0;5;0;L31153;1944;1990;x
Mezö;31154;HUN;1941;1990;1990;1990;3;5;0;1;0;5;0;L31154;1941;1990;x
Miklós;31155;HUN;1938;1940;1943;1990;2;6;0;3;0;4;0;L31155;1938;1990;x
Náday;31156;HUN;1937;1940;1942;1990;1;7;0;3;0;3;0;L31156;1937;1990;x
Nagy V;31157;HUN;1930;1937;1940;1990;2;6;2;2;0;5;0;L31157;1930;1990;x
Oszlányi;31158;HUN;1942;1990;1990;1990;3;7;0;1;0;4;0;L31158;1942;1990;x
Osztovics;31159;HUN;1944;1990;1990;1990;3;6;128;0;0;4;0;L31159;1944;1990;x
Pataky;31160;HUN;1942;1990;1990;1990;3;6;0;0;0;3;0;L31160;1942;1946;x
Pokorny;31161;HUN;1930;1990;1990;1990;3;6;513;1;0;5;0;L31161;1930;1941;x
Revy;31162;HUN;1930;1939;1990;1990;2;4;513;1;0;3;0;L31162;1930;1940;x
Ruszkiczay-Rüdiger;31163;HUN;1930;1941;1943;1990;2;6;1;2;0;5;0;L31163;1930;1990;x
Röder;31164;HUN;1939;1945;1990;1990;3;6;0;2;0;4;0;L31164;1939;1990;x
Sáska;31165;HUN;1942;1990;1990;1990;3;6;128;1;0;5;0;L31165;1942;1990;x
Selkey;31166;HUN;1943;1990;1990;1990;3;4;64;0;0;5;0;L31166;1943;1990;x
Shvoy;31167;HUN;1930;1930;1935;1990;3;6;514;3;0;4;0;L31167;1939;1942;x
Sipos;31168;HUN;1930;1930;1990;1990;2;4;514;1;0;3;0;L31168;1930;1938;x
Siprák;31169;HUN;1948;1990;1990;1990;3;5;128;0;0;4;0;L31169;1948;1990;x
Sónyi;31170;HUN;1930;1930;1930;1990;1;6;513;2;0;3;0;L31170;1930;1958;x
Székely;31171;HUN;1938;1945;1990;1990;3;6;1;2;0;3;0;L31171;1938;1990;x
Szombathelyi;31172;HUN;1930;1938;1941;1943;0;7;0;3;0;4;0;L31172;1930;1990;x
Sztójay;31173;HUN;1930;1939;1944;1990;2;3;0;2;0;5;0;L31173;1930;1990;x
Szügyi;31174;HUN;1944;1990;1990;1990;3;7;256;1;0;5;0;L31174;1944;1990;x
Szurmay;31175;HUN;1941;1990;1990;1990;3;6;2;2;0;3;0;L31175;1941;1990;x
Tapody;31176;HUN;1940;1990;1990;1990;3;4;256;0;0;4;0;L31176;1940;1943;x
Tarnay;31177;HUN;1942;1990;1990;1990;3;5;0;1;0;5;0;L31177;1942;1990;x
Ternegg K;31178;HUN;1939;1942;1944;1990;2;6;64;2;0;5;0;L31178;1939;1990;x
Tóth;31179;HUN;1941;1990;1990;1990;3;6;128;0;0;4;0;L31179;1941;1944;x
Ujvári;31180;HUN;1943;1990;1990;1990;3;4;16;0;0;4;0;L31180;1943;1990;x
Vastagh;31181;HUN;1930;1938;1990;1990;2;5;2;1;0;4;0;L31181;1930;1941;x
Vattay;31182;HUN;1940;1943;1990;1990;2;6;0;2;0;1;0;L31182;1940;1990;x
Veress;31183;HUN;1937;1940;1944;1990;2;7;128;3;0;5;0;L31183;1937;1990;x
Világhy;31184;HUN;1941;1990;1990;1990;3;4;0;0;0;3;0;L31184;1941;1944;x
Stomm;31185;HUN;1939;1941;1945;1990;2;7;128;3;0;5;0;L31185;1939;1990;x
Vörös;31186;HUN;1940;1942;1944;1990;3;7;0;1;0;5;0;L31186;1940;1990;x
Werth;31187;HUN;1930;1930;1938;1990;1;7;513;2;0;4;0;L31187;1930;1941;x
Hardy;31188;HUN;1935;1942;1990;1990;3;4;0;0;0;5;1;L31188;1935;1990;x
Horthy;31189;HUN;1930;1930;1930;1990;1;7;512;2;0;5;1;L31189;1930;1990;x
Werth;31190;HUN;1930;1930;1990;1990;2;4;0;0;0;4;1;L31190;1930;1941;x
András;31191;HUN;1944;1990;1990;1990;3;5;0;0;0;5;2;L31191;1944;1990;x
Debrödy;31192;HUN;1944;1947;1990;1990;3;5;4096;1;0;4;2;L31192;1944;1990;x
Hellebronth;31193;HUN;1942;1990;1990;1990;3;6;4096;0;0;5;2;L31193;1943;1990;x
Justy;31194;HUN;1940;1942;1944;1990;1;4;0;2;0;5;2;L31194;1940;1990;x
Littay;31195;HUN;1930;1936;1940;1990;1;6;512;2;0;5;0;L31195;1930;1941;x
Pirity;31196;HUN;1942;1990;1990;1990;3;4;32768;0;0;4;2;L31196;1942;1990;x
Pottyondy;31197;HUN;1945;1945;1990;1990;2;4;0;1;0;4;2;L31197;1945;1990;x
Rákosi;31198;HUN;1930;1940;1990;1990;2;4;0;1;0;5;2;L31198;1930;1943;x
Rapaich;31199;HUN;1930;1939;1990;1990;2;4;16384;1;0;4;2;L31199;1930;1990;x
Szabados;31200;HUN;1943;1990;1990;1990;3;4;4096;0;0;4;2;L31200;1943;1990;x
Szentgyörgyi;31201;HUN;1945;1990;1990;1990;3;5;0;0;0;5;2;L31201;1945;1990;x
Szobránci;31202;HUN;1942;1990;1990;1990;3;5;0;0;0;4;2;L31202;1942;1990;x
Tomor;31203;HUN;1940;1946;1990;1990;2;5;0;1;0;3;2;L31203;1944;1990;x
Újszászy;31204;HUN;1939;1941;1990;1990;2;5;0;1;0;5;2;L31204;1939;1990;x
Király B;31212;HUN;1949;1956;1990;1990;2;6;0;0;0;5;0;L31212;1949;1990;x
Bangha;31213;HUN;1930;1936;1990;1990;2;6;544;2;0;5;0;L31213;1930;1956;x
Medvey;31214;HUN;1930;1936;1990;1990;2;5;512;1;0;5;0;L31214;1930;1990;x
Falta;31216;HUN;1930;1937;1990;1990;2;4;512;0;0;5;0;L31216;1930;1939;x
Barabás;31218;HUN;1930;1938;1990;1990;2;5;0;1;0;5;0;L31218;1930;1948;x
Mérey;31219;HUN;1930;1938;1990;1990;2;5;0;1;0;5;0;L31219;1930;1990;x
Kiss J;31220;HUN;1930;1938;1945;1990;2;5;0;0;0;5;0;L31220;1930;1990;x
Füleky;31232;HUN;1937;1939;1990;1990;2;6;1;0;0;5;0;L31232;1937;1990;x
Kiss L;31233;HUN;1937;1939;1990;1990;2;6;1;2;0;5;0;L31233;1937;1990;x
Nagy Gy;31234;HUN;1937;1940;1990;1990;2;6;0;2;0;5;0;L31234;1937;1945;x
Horváth L;31236;HUN;1938;1940;1990;1990;2;6;0;1;0;5;0;L31236;1938;1990;x
Gyimesi E;31239;HUN;1938;1941;1990;1990;2;6;256;1;0;5;0;L31239;1938;1990;x
Damasy;31240;HUN;1938;1941;1990;1990;3;4;2;0;0;5;0;L31240;1938;1990;x
Nemerey;31241;HUN;1938;1941;1990;1990;3;6;2;1;0;5;0;L31241;1938;1958;x
Gyimesi F;31245;HUN;1940;1942;1990;1990;2;6;0;1;0;5;0;L31245;1940;1990;x
Koós;31246;HUN;1940;1942;1990;1990;2;5;0;1;0;5;0;L31246;1940;1990;x
Máthé;31247;HUN;1940;1942;1990;1990;2;6;0;2;0;5;0;L31247;1940;1990;x
Németh J II;31248;HUN;1940;1942;1990;1990;2;6;0;1;0;5;0;L31248;1940;1990;x
Aggteleky;31250;HUN;1940;1942;1990;1990;2;4;0;0;0;5;0;L31250;1940;1990;x
Olgyay;31254;HUN;1940;1942;1990;1990;3;6;1;2;0;5;0;L31254;1940;1956;x
Major J;31255;HUN;1940;1943;1944;1990;1;5;128;2;0;5;0;L31255;1940;1990;x
Lánghy;31256;HUN;1940;1943;1990;1990;3;4;0;0;0;5;0;L31256;1940;1990;x
Marschalkó;31257;HUN;1940;1943;1990;1990;3;4;0;0;0;5;0;L31257;1940;1990;x
Kassay-Farkas;31260;HUN;1941;1943;1990;1990;3;5;32;1;0;5;0;L31260;1941;1950;x
Hindy;31262;HUN;1942;1944;1945;1990;1;5;2;0;0;5;0;L31262;1942;1990;x
Bisza;31263;HUN;1941;1944;1990;1990;2;6;128;2;0;5;0;L31263;1941;1990;x
Harmos;31266;HUN;1942;1944;1990;1990;2;5;32;0;0;5;0;L31266;1942;1958;x
Kálmán;31268;HUN;1942;1944;1990;1990;2;4;0;0;0;5;0;L31268;1942;1990;x
Kiss I;31269;HUN;1942;1944;1990;1990;2;6;2;0;0;5;0;L31269;1942;1990;x
Kovács Gy;31270;HUN;1942;1944;1990;1990;2;5;0;1;0;5;0;L31270;1942;1990;x
Kozma I;31271;HUN;1942;1944;1990;1990;2;6;2;3;0;5;0;L31271;1942;1990;x
Makay;31274;HUN;1942;1944;1990;1990;2;5;4;1;0;5;0;L31274;1942;1990;x
Markóczy;31275;HUN;1942;1944;1990;1990;2;6;0;2;0;5;0;L31275;1942;1956;x
Bardóczy;31280;HUN;1943;1944;1990;1990;2;6;0;1;0;5;0;L31280;1943;1990;x
Nagyöszy;31281;HUN;1943;1944;1990;1990;2;6;0;1;0;5;0;L31281;1943;1990;x
Futó;31284;HUN;1942;1944;1990;1990;3;6;0;1;0;5;0;L31284;1942;1990;x
Kudriczy;31285;HUN;1943;1944;1990;1990;3;6;0;2;0;5;0;L31285;1943;1990;x
Finta;31286;HUN;1942;1990;1990;1990;2;5;0;0;0;5;0;L31286;1942;1990;x
Árvay;31287;HUN;1942;1990;1990;1990;3;4;0;0;0;5;0;L31287;1942;1990;x
Akay;31289;HUN;1940;1990;1990;1990;3;4;0;0;0;5;0;L31289;1940;1990;x
Abt;31293;HUN;1941;1990;1990;1990;3;4;0;0;0;5;0;L31293;1941;1990;x
Deseö-Rödl;31297;HUN;1938;1990;1990;1990;3;6;32;1;0;5;0;L31297;1938;1990;x
Horváth J;31298;HUN;1938;1990;1990;1990;3;5;2;0;0;5;0;L31298;1938;1990;x
Horvay;31299;HUN;1938;1990;1990;1990;3;5;0;0;0;5;0;L31299;1938;1990;x
Nagy Gé;31300;HUN;1942;1990;1990;1990;3;5;0;0;0;5;0;L31300;1942;1990;x
Bittó;31302;HUN;1939;1990;1990;1990;3;4;0;0;0;5;0;L31302;1939;1956;x
Hager;31303;HUN;1939;1990;1990;1990;3;5;0;0;0;5;0;L31303;1939;1990;x
Kuthy;31304;HUN;1945;1945;1947;1990;3;4;0;0;0;5;0;L31304;1945;1958;x
Paksy;31307;HUN;1939;1990;1990;1990;3;5;0;1;0;5;0;L31307;1939;1956;x
Beleznay;31319;HUN;1940;1990;1990;1990;3;4;0;0;0;5;0;L31319;1940;1947;x
Heim;31322;HUN;1940;1990;1990;1990;3;5;0;1;0;5;0;L31322;1940;1942;x
Hunfalvay;31324;HUN;1940;1990;1990;1990;3;5;0;0;0;5;0;L31324;1940;1990;x
Kiskéry;31325;HUN;1940;1990;1990;1990;3;4;0;0;0;5;0;L31325;1940;1990;x
Legeza;31329;HUN;1940;1990;1990;1990;3;6;0;1;0;5;0;L31329;1940;1990;x
Madaras;31331;HUN;1940;1990;1990;1990;3;4;0;0;0;5;0;L31331;1940;1950;x
Móricz;31333;HUN;1947;1990;1990;1990;3;5;0;0;0;5;0;L31333;1947;1990;x
Németh I;31334;HUN;1940;1990;1990;1990;3;6;0;0;0;5;0;L31334;1940;1990;x
Makay-Hollósy;31341;HUN;1946;1990;1990;1990;3;6;0;0;0;5;0;L31341;1946;1990;x
Pacor;31342;HUN;1945;1990;1990;1990;3;6;64;0;0;5;0;L31342;1945;1990;x
Oláh;31351;HUN;1941;1990;1990;1990;3;5;0;1;0;5;0;L31351;1941;1990;x
Gerlóczy L;31365;HUN;1942;1990;1990;1990;3;6;0;1;0;5;0;L31365;1942;1990;x
Kesseö;31368;HUN;1942;1990;1990;1990;3;6;1;0;0;5;0;L31368;1942;1990;x
Mindszenty;31370;HUN;1942;1990;1990;1990;3;4;0;0;0;5;0;L31370;1942;1956;x
Murahidy;31371;HUN;1942;1990;1990;1990;3;5;32;1;0;5;0;L31371;1942;1990;x
Perey;31374;HUN;1942;1990;1990;1990;3;4;2;0;0;5;0;L31374;1942;1957;x
Budaházy;31391;HUN;1943;1990;1990;1990;3;4;0;1;0;5;0;L31391;1943;1990;x
Cseke;31392;HUN;1943;1990;1990;1990;3;5;0;1;0;5;0;L31392;1943;1990;x
Gergely;31393;HUN;1943;1990;1990;1990;3;5;64;0;0;5;0;L31393;1943;1990;x
Gerlóczy G;31394;HUN;1943;1990;1990;1990;3;5;0;0;0;5;0;L31394;1943;1990;x
Hankovzsky;31396;HUN;1943;1990;1990;1990;3;6;0;1;0;5;0;L31396;1943;1990;x
Istóka;31397;HUN;1943;1990;1990;1990;3;6;0;0;0;5;0;L31397;1943;1990;x
Jordán;31398;HUN;1943;1990;1990;1990;3;6;4;1;0;5;0;L31398;1943;1990;x
Kanotay;31399;HUN;1943;1990;1990;1990;3;4;0;0;0;5;0;L31399;1943;1990;x
Mészöly;31405;HUN;1943;1990;1990;1990;3;6;0;2;0;5;0;L31405;1943;1990;x
Nádas;31421;HUN;1946;1990;1990;1990;3;5;0;0;0;5;0;L31421;1946;1990;x
Haynal;31426;HUN;1944;1990;1990;1990;3;4;0;0;0;5;0;L31426;1944;1990;x
Hódosy;31427;HUN;1944;1990;1990;1990;3;4;2;1;0;5;0;L31427;1944;1990;x
Kisfaludy;31430;HUN;1944;1990;1990;1990;3;5;1;0;0;5;0;L31430;1944;1990;x
Lajtay;31431;HUN;1944;1990;1990;1990;3;5;4;0;0;5;0;L31431;1944;1990;x
Molnár LA;31436;HUN;1944;1990;1990;1990;3;4;0;0;0;5;0;L31436;1944;1990;x
Németh B;31437;HUN;1944;1990;1990;1990;3;5;0;0;0;5;0;L31437;1944;1990;x
Olchváry-Milviusz;31438;HUN;1944;1990;1990;1990;3;3;2;0;0;5;0;L31438;1944;1954;x
Rumy;31440;HUN;1945;1990;1990;1990;3;6;260;0;0;5;0;L31440;1945;1990;x
Bánfalvy;31456;HUN;1943;1990;1990;1990;3;5;0;0;0;5;2;L31456;1943;1990;x
Fráter;31458;HUN;1939;1943;1990;1990;2;5;0;0;0;5;2;L31458;1939;1990;x
Háry;31459;HUN;1930;1938;1990;1990;2;5;0;0;0;5;2;L31459;1930;1953;x
Kenese;31461;HUN;1930;1930;1930;1990;1;4;0;0;0;5;2;L31461;1930;1942;x
Németh J;31463;HUN;1944;1990;1990;1990;3;5;0;0;0;5;2;L31463;1944;1990;x
Orosz;31464;HUN;1939;1990;1990;1990;3;5;16384;0;0;5;2;L31464;1939;1990;x
Szentnémedy;31465;HUN;1930;1990;1990;1990;3;5;0;0;0;5;2;unknown;1930;1990;x
Szirmay;31466;HUN;1939;1943;1990;1990;2;5;0;0;0;5;2;L31466;1939;1990;x
Grassy;31468;HUN;1941;1990;1990;1990;3;4;0;0;0;5;2;L31132;1941;1990;x
Magyarosy;31471;HUN;1938;1942;1944;1990;1;4;0;0;0;5;2;L31151;1940;1990;x
Heppes;31474;HUN;1939;1990;1990;1990;3;5;0;0;0;5;2;L31474;1939;1990;x
