Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Góes Monteiro;31030;BRA;1930;1930;1942;1990;1;4;0;1;0;5;0;L31030;1930;1960;x
Guimarés;31031;BRA;1939;1990;1990;1990;3;6;32;0;0;4;0;L31031;1939;1960;x
Kroner;31032;BRA;1930;1930;1938;1990;1;6;528;2;0;5;0;L31032;1930;1942;x
Kopp;31033;BRA;1930;1939;1990;1990;2;4;128;1;0;4;0;L31033;1930;1945;x
Leitão de Carvalho;31034;BRA;1937;1940;1990;1990;2;4;1;1;0;3;0;L31034;1937;1947;x
Lopes Veira;31035;BRA;1930;1939;1990;1990;3;6;0;1;0;5;0;L31035;1930;1945;x
Mascarenhas de Moraes;31036;BRA;1930;1930;1939;1944;1;6;1;3;0;4;0;L31036;1930;1960;x
Napoleão Poeta;31037;BRA;1930;1930;1990;1990;2;6;576;1;0;5;0;L31037;1930;1941;x
Neves da Fontoura;31038;BRA;1930;1930;1941;1990;1;5;0;1;0;5;0;L31038;1930;1945;x
Newton Cavalcanti;31039;BRA;1939;1942;1990;1990;2;5;0;1;0;3;0;L31039;1939;1960;x
Perdra Pires;31040;BRA;1930;1930;1990;1990;2;6;514;1;0;5;0;L31040;1930;1942;x
Pereira da Costa;31041;BRA;1930;1939;1990;1990;2;4;0;1;0;3;0;L31041;1930;1945;x
Plinio Pitaluga;31042;BRA;1939;1941;1946;1990;2;7;1;2;0;5;0;L31042;1939;1960;x
Ramos de Andrade;31043;BRA;1930;1930;1990;1990;2;4;64;0;0;3;0;L31043;1930;1941;x
Ruschel Vasconcelos;31044;BRA;1939;1944;1990;1990;3;6;256;1;0;4;0;L31044;1939;1946;x
Se Sá Serrão;31045;BRA;1930;1990;1990;1990;3;4;32;0;0;5;0;L31045;1930;1942;x
Solon Ribeiro;31046;BRA;1942;1990;1990;1990;3;5;256;0;0;5;0;L31046;1942;1960;x
Tavares da Silva;31047;BRA;1930;1990;1990;1990;3;4;0;1;0;5;0;L31047;1930;1945;x
Teixeira Lott;31048;BRA;1939;1942;1946;1990;2;6;4;2;0;4;0;L31048;1939;1960;x
Valgas Neves;31049;BRA;1930;1930;1930;1990;1;4;32;0;0;5;0;L31049;1930;1942;x
Zenóbio da Costa;31050;BRA;1938;1942;1990;1990;2;6;64;1;0;4;0;L31050;1938;1947;x
Álvaro Alberto;31051;BRA;1943;1990;1990;1990;3;4;0;0;0;5;1;L31051;1943;1960;x
Álvaro do Cabo;31052;BRA;1941;1943;1990;1990;2;4;0;1;0;4;1;L31052;1941;1960;x
Cantanero da Silva;31053;BRA;1930;1990;1990;1990;3;5;1536;1;0;5;1;L31053;1930;1941;x
Chagnaud de Andrade;31054;BRA;1939;1945;1990;1990;3;4;0;1;0;4;1;L31054;1939;1947;x
do Gusmao Camara;31055;BRA;1945;1950;1990;1990;3;4;0;1;0;4;1;L31055;1945;1960;x
do Henrique Vieja;31056;BRA;1930;1930;1930;1990;1;6;2560;1;0;4;1;L31056;1930;1944;x
Fernandes Pereira;31057;BRA;1943;1990;1990;1990;3;5;0;0;0;4;1;L31057;1943;1960;x
Guilhem do Marais;31058;BRA;1938;1941;1942;1990;1;5;4096;2;0;5;1;L31058;1938;1960;x
Loesch Soares;31059;BRA;1939;1943;1990;1990;2;4;8192;1;0;5;1;L31059;1939;1960;x
Macedo Corrêa Pinto;31060;BRA;1940;1946;1990;1990;3;5;8192;1;0;4;1;L31060;1940;1960;x
Moraes Rego;31061;BRA;1930;1939;1990;1990;2;4;0;1;0;4;1;L31061;1930;1945;x
Padilha;31062;BRA;1930;1937;1941;1990;1;4;0;2;0;3;1;L31062;1930;1960;x
Peixoto;31063;BRA;1930;1930;1930;1930;0;6;8704;1;0;4;1;L31063;1930;1939;x
Pinhas;31064;BRA;1943;1990;1990;1990;3;4;1024;0;0;4;1;L31064;1943;1960;x
Simoes da Silva;31065;BRA;1930;1930;1990;1990;2;5;4608;1;0;4;1;L31065;1930;1943;x
Tavares da Cunhã;31066;BRA;1940;1990;1990;1990;3;4;1024;0;0;5;1;L31066;1940;1947;x
Vidigál;31067;BRA;1938;1941;1990;1990;2;5;0;1;0;3;1;L31067;1938;1960;x
Agliberto Vieira;31068;BRA;1940;1990;1990;1990;3;4;0;0;0;3;2;L31068;1940;1947;x
Aurélio Sampaio;31069;BRA;1937;1990;1990;1990;3;5;0;0;0;4;2;L31069;1937;1943;x
Belloc;31070;BRA;1940;1990;1990;1990;3;5;4096;0;0;4;2;L31070;1940;1960;x
de Ameida;31071;BRA;1939;1942;1990;1990;2;6;33280;1;0;5;2;L31071;1939;1947;x
de Medeiros;31072;BRA;1939;1945;1990;1990;3;4;0;1;0;4;2;L31072;1939;1960;x
dos Santos;31073;BRA;1930;1930;1990;1990;2;6;4096;2;0;5;2;L31073;1930;1945;x
Figueira de Almeida;31074;BRA;1939;1942;1990;1990;2;4;0;0;0;5;2;L31074;1939;1960;x
Filhõ;31075;BRA;1938;1943;1990;1990;2;5;66048;1;0;5;2;L31075;1938;1947;x
Gomés;31076;BRA;1937;1940;1942;1944;1;6;16384;3;0;4;2;L31076;1937;1960;x
Lavenére Wanderley;31077;BRA;1940;1990;1990;1990;3;4;131072;0;0;4;2;L31077;1940;1944;x
Motta Paes;31078;BRA;1942;1944;1949;1990;2;4;0;2;0;5;2;L31078;1942;1960;x
Montenegro Filho;31079;BRA;1941;1990;1990;1990;3;5;0;0;0;3;2;L31079;1941;1944;x
Moura;31080;BRA;1939;1990;1990;1990;3;4;0;0;0;4;2;L31080;1939;1941;x
Nero Moura;31081;BRA;1940;1945;1990;1990;3;6;0;1;0;5;2;L31081;1940;1960;x
Oliveira Gomes;31082;BRA;1930;1938;1941;1990;1;5;0;2;0;5;2;L31082;1930;1960;x
Olsen Sapucaia;31083;BRA;1943;1990;1990;1990;3;4;65536;0;0;5;2;L31083;1943;1960;x
Richardson Cordeiro;31084;BRA;1939;1990;1990;1990;3;5;0;0;0;5;2;L31084;1939;1943;x
Agostinho dos Santos;31085;BRA;1941;1990;1990;1990;3;4;4;0;0;5;0;L31085;1941;1960;x
da Veiga Cabral;31086;BRA;1930;1930;1941;1990;1;5;0;1;0;5;0;L31086;1930;1947;x
de Segadas Viana;31087;BRA;1930;1939;1942;1990;1;6;0;2;0;5;0;L31087;1930;1960;x
Dennys;31088;BRA;1930;1940;1990;1990;2;4;1;1;0;5;0;L31088;1930;1960;x
Espirito Santo Cardoso;31089;BRA;1938;1942;1990;1990;2;4;32;1;0;5;0;L31089;1938;1960;x
Estillac Leal;31090;BRA;1937;1939;1990;1990;2;4;64;1;0;5;0;L31090;1937;1960;x
Kruel;31091;BRA;1941;1943;1948;1990;1;4;128;2;0;5;0;L31091;1941;1960;x
Leite de Castro;31092;BRA;1930;1930;1939;1990;1;3;0;2;0;5;0;L31092;1930;1960;x
Sezefredo Passos;31093;BRA;1930;1930;1930;1990;1;5;544;1;0;5;0;L31093;1930;1943;x
de Noronha;31094;BRA;1930;1930;1939;1990;1;4;0;1;0;5;1;L31094;1930;1946;x
Faria de Alencar;31095;BRA;1930;1930;1930;1990;1;5;8704;1;0;5;1;L31095;1930;1941;x
