Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Sepahbodi Qajar;440717;UPE;1936;1936;1936;1936;3;7;0;1;0;5;0;L440017;1936;1990;x
Zahedi;440718;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L440018;1936;1990;x
Ahmanpur;440719;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L440019;1936;1990;x
Akbarpour;440720;UPE;1936;1990;1990;1990;3;7;0;1;0;5;1;L440020;1936;1990;x
Khan Nakhjavan;440721;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L440029;1936;1990;x
Khisrabadi;440722;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L440022;1936;1990;x
Khosravani;440723;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L440023;1936;1990;x
Mizani;440724;UPE;1936;1936;1936;1990;3;7;0;0;0;5;2;L440024;1936;1990;x
Mohanna;440725;UPE;1936;1936;1936;1990;3;7;0;2;0;5;1;L440025;1936;1990;x
Dratsenko;440726;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L500120;1936;1990;x
von der Schulenburg;440727;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L524020;1936;1990;x
Khan Koopal;440728;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L440028;1936;1990;x
Kamalyan;440729;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;M516010;1936;1990;x
Khosravani;440730;UPE;1936;1990;1990;1990;3;7;0;2;0;5;1;L440030;1936;1990;x
Mohanna;440731;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L440031;1936;1990;x
Moini;440732;UPE;1936;1936;1990;1990;3;7;0;0;0;5;1;L440032;1936;1990;x
von Hösslin;440733;UPE;1936;1936;1936;1936;3;7;0;0;0;5;0;L520028;1936;1990;x
Sepahpour;440734;UPE;1936;1936;1936;1936;3;7;0;1;0;5;1;L440034;1936;1990;x
Noodin;440735;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L440035;1936;1990;x
Ghoolam Firooz;440736;UPE;1936;1936;1936;1990;3;7;0;2;0;5;0;L440036;1936;1990;x
Baypour;440737;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L440037;1936;1990;x
Nizampour;440738;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;L440038;1936;1990;x
Mirghoolam;440739;UPE;1936;1936;1990;1990;3;7;0;0;0;5;1;L440039;1936;1990;x
Tahakhami;440740;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L440040;1936;1990;x
Razmara;440741;UPE;1936;1936;1990;1990;3;7;0;1;0;5;2;M53114;1936;1990;x
Asadorian;440742;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L515000;1936;1990;x
Babajanian;440743;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M515024;1936;1990;x
Baghramyan;440744;UPE;1936;1936;1936;1990;3;7;0;1;0;5;1;L515002;1936;1990;x
Feyerabend;440745;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L515003;1936;1990;x
Hoffmann;440746;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;M515007;1936;1990;x
Kalaydjian;440747;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L515005;1936;1990;x
Kanyan;440748;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;L515006;1936;1990;x
Kardashian;440749;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L515007;1936;1990;x
Khachatrian;440750;UPE;1936;1936;1936;1936;3;7;0;1;0;5;0;L515008;1936;1990;x
Nzdek;440751;UPE;1936;1936;1990;1990;3;7;0;0;0;5;1;M515017;1936;1990;x
Osanian;440752;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;M515008;1936;1990;x
Osebian;440753;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M515021;1936;1990;x
Razmik;440754;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L515012;1936;1990;x
Rubene;440755;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;L515013;1936;1990;x
Safaryan;440756;UPE;1936;1990;1990;1990;3;7;0;2;0;5;1;L515014;1936;1990;x
Seviahian;440757;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L515015;1936;1990;x
von Gablenz;440758;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L515016;1936;1990;x
von Germar;440759;UPE;1936;1936;1936;1990;3;7;0;2;0;5;1;L515017;1936;1990;x
von Hörauf;440760;UPE;1936;1936;1990;1990;3;7;0;0;0;5;2;L515018;1936;1990;x
Yessayan;440761;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L515019;1936;1990;x
Betche;440762;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;M515009;1936;1990;x
Gadow;440763;UPE;1936;1936;1990;1990;3;7;0;0;0;5;1;L515021;1936;1990;x
Isahakian;440764;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;M515026;1936;1990;x
Rubene;440765;UPE;1936;1990;1990;1990;3;7;0;0;0;5;2;L515013;1936;1990;x
Witthöft-Emden;440766;UPE;1936;1936;1936;1936;3;7;0;2;0;5;1;L515024;1936;1990;x
Agazarian;440767;UPE;1936;1936;1936;1990;3;7;0;0;0;5;1;M515006;1936;1990;x
Gotthard;440768;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;L515026;1936;1990;x
Hasse;440769;UPE;1936;1936;1936;1936;3;7;0;1;0;5;0;L515027;1936;1990;x
Höfert;440770;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;L515028;1936;1990;x
Klein;440771;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M515010;1936;1990;x
von Gablenz;440772;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;L515016;1936;1990;x
Asbulatam;440773;UPE;1936;1936;1990;1990;3;7;0;1;0;5;1;L516000;1936;1990;x
Baer;440774;UPE;1936;1936;1990;1990;3;7;0;0;0;5;2;L516001;1936;1990;x
Berköz;440775;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;M516007;1936;1990;x
Büsing;440776;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L516003;1936;1990;x
Dhambulatov;440777;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L516004;1936;1990;x
Gallas;440778;UPE;1936;1936;1990;1990;3;7;0;2;0;5;0;L516005;1936;1990;x
Gasparyan;440779;UPE;1936;1936;1990;1990;3;7;0;1;0;5;1;M516033;1936;1990;x
Herold;440780;UPE;1936;1936;1990;1990;3;7;0;0;0;5;2;L516007;1936;1990;x
Jumshu Kasparov;440781;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;L516008;1936;1990;x
Kalzhin;440782;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L516009;1936;1990;x
Kamalyan;440783;UPE;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1990;x
Kazaryan;440784;UPE;1936;1936;1936;1990;3;7;0;2;0;5;0;L516011;1936;1990;x
Khamfertsyan;440785;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;L516012;1936;1990;x
Khosrov Ebk;440786;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;M516028;1936;1990;x
Makhov;440787;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;M516035;1936;1990;x
Nakhjavani;440788;UPE;1936;1936;1936;1990;3;7;0;1;0;5;2;L440033;1936;1990;x
Mehmandarov;440789;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;M516030;1936;1990;x
Müller-Kahle;440790;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L516017;1936;1990;x
Tereschenko;440791;UPE;1936;1990;1990;1990;3;7;0;1;0;5;1;L516018;1936;1990;x
Thamzhakhalam;440792;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L516019;1936;1990;x
Vezirov;440793;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L516020;1936;1990;x
von Bothmer;440794;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L516021;1936;1990;x
von Dawans;440795;UPE;1936;1936;1936;1990;3;7;0;0;0;5;1;L516022;1936;1990;x
Weese;440796;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L516023;1936;1990;x
Krasnoshapka;440797;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;M516009;1936;1990;x
Baturin;440798;UPE;1936;1936;1990;1990;3;7;0;2;0;5;1;M525010;1936;1990;x
Pfeiffer;440799;UPE;1936;1990;1990;1990;3;7;0;2;0;5;2;L516026;1936;1990;x
Punt;440800;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L516027;1936;1990;x
Rümann;440801;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;L516028;1936;1990;x
Sarkisyan;440802;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;M520035;1936;1990;x
Franssen;440803;UPE;1936;1990;1990;1990;3;7;0;1;0;5;1;L516030;1936;1990;x
Golzhian;440804;UPE;1936;1936;1936;1936;3;7;0;0;0;5;0;L516031;1936;1990;x
Khan Nakhjavan;440805;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;L440021;1936;1990;x
Kazaryan;440806;UPE;1936;1936;1936;1990;3;7;0;2;0;5;2;M516037;1936;1990;x
Starikovich;440807;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L524016;1936;1990;x
von Massow;440808;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L516035;1936;1990;x
Krasnoshapka;440809;UPE;1936;1936;1990;1990;3;7;0;0;0;5;1;M516009;1936;1990;x
Aneshan;440810;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;M520028;1936;1990;x
Bigeldinov;440811;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;M520008;1936;1990;x
Bohnstedt;440812;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L520003;1936;1990;x
Bukaiklianov;440813;UPE;1936;1936;1936;1936;3;7;0;1;0;5;2;M520012;1936;1990;x
Dutov;440814;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;M520014;1936;1990;x
Gemp;440815;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L520006;1936;1990;x
Mametova;440816;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L520007;1936;1990;x
Sakhno;440817;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L520008;1936;1990;x
Salminov;440818;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;L520009;1936;1990;x
Samarskiy;440819;UPE;1936;1936;1936;1990;3;7;0;1;0;5;1;M520034;1936;1990;x
Sarkisyan;440820;UPE;1936;1936;1990;1990;3;7;0;2;0;5;2;M520035;1936;1990;x
Semenchenko;440821;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L520012;1936;1990;x
Sidorovich;440822;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L520013;1936;1990;x
Sinenko;440823;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;L520014;1936;1990;x
Skvortsov;440824;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L520015;1936;1990;x
Sokolov;440825;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M521010;1936;1990;x
Solomatin;440826;UPE;1936;1936;1990;1990;3;7;0;2;0;5;1;L520017;1936;1990;x
Solyankin;440827;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L520018;1936;1990;x
Starkov;440828;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;M520031;1936;1990;x
Starokoshko;440829;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L520020;1936;1990;x
Shamaev;440830;UPE;1936;1990;1990;1990;3;7;0;0;0;5;2;M521058;1936;1990;x
Studnev;440831;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L520022;1936;1990;x
Suchkov;440832;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;M520029;1936;1990;x
Susaikov;440833;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;M520007;1936;1990;x
Talkaher;440834;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;L520025;1936;1990;x
von Enckevort;440835;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L520026;1936;1990;x
von Flotow;440836;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L520027;1936;1990;x
Quaranshah;440837;UPE;1936;1990;1990;1990;3;7;0;1;0;5;1;L440026;1936;1990;x
Gulimbayzyl;440838;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M520036;1936;1990;x
Samarskiy;440839;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M520034;1936;1990;x
Büsing;440840;UPE;1936;1990;1990;1990;3;7;0;1;0;5;2;L516003;1936;1990;x
Sergeev;440841;UPE;1936;1936;1936;1936;3;7;0;0;0;5;1;M520009;1936;1990;x
Arsen;440842;UPE;1936;1936;1990;1990;3;7;0;2;0;5;0;M520010;1936;1990;x
Becker;440843;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L520034;1936;1990;x
Gulimbayzyl;440844;UPE;1936;1990;1990;1990;3;7;0;2;0;5;2;M520036;1936;1990;x
Sarkisyan;440845;UPE;1936;1936;1936;1990;3;7;0;0;0;5;1;M520035;1936;1990;x
von Ammon;440846;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L524018;1936;1990;x
von Tippelskirch;440847;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L520038;1936;1990;x
Wilk;440848;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L520039;1936;1990;x
Abuzyarov;440849;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;M521044;1936;1990;x
Altinbek;440850;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L521001;1936;1990;x
Baranov;440851;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M521046;1936;1990;x
Bührmann;440852;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;L521003;1936;1990;x
Cholponbek;440853;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;M521039;1936;1990;x
Croneiss;440854;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L521005;1936;1990;x
Dushebaev;440855;UPE;1936;1936;1936;1936;3;7;0;0;0;5;1;M521007;1936;1990;x
Dzhandosov;440856;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;M521051;1936;1990;x
Ernst;440857;UPE;1936;1936;1990;1990;3;7;0;0;0;5;2;L521008;1936;1990;x
Frunze;440858;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;M521008;1936;1990;x
Goryashenko;440859;UPE;1936;1990;1990;1990;3;7;0;0;0;5;1;M521049;1936;1990;x
Hierl;440860;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L521011;1936;1990;x
Hopf;440861;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L521012;1936;1990;x
Ishimov  B.;440862;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L521013;1936;1990;x
Ishimov  I.;440863;UPE;1936;1990;1990;1990;3;7;0;2;0;5;2;L521014;1936;1990;x
Janusz;440864;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L521015;1936;1990;x
Jyrgaluul;440865;UPE;1936;1936;1936;1990;3;7;0;1;0;5;1;L521016;1936;1990;x
Kannengiesser;440866;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L521017;1936;1990;x
Kubatbekov;440867;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L521018;1936;1990;x
Ostermann;440868;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L521019;1936;1990;x
Popov;440869;UPE;1936;1990;1990;1990;3;7;0;0;0;5;2;M521053;1936;1990;x
Rednikov;440870;UPE;1936;1936;1936;1936;3;7;0;0;0;5;0;M521045;1936;1990;x
Shamaev;440871;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M521058;1936;1990;x
Sokolov;440872;UPE;1936;1936;1936;1990;3;7;0;1;0;5;2;M521050;1936;1990;x
Sutalinov;440873;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L521024;1936;1990;x
Tahabayev;440874;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;M521048;1936;1990;x
Toluboyev;440875;UPE;1936;1990;1990;1990;3;7;0;2;0;5;1;M521052;1936;1990;x
Tyrin;440876;UPE;1936;1936;1936;1990;3;7;0;2;0;5;0;L521027;1936;1990;x
Urazbekov;440877;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;M521017;1936;1990;x
von Bardolff;440878;UPE;1936;1936;1990;1990;3;7;0;1;0;5;1;M521047;1936;1990;x
von Dufay;440879;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L521030;1936;1990;x
von Stepani;440880;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L521031;1936;1990;x
Yachenko;440881;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;L521032;1936;1990;x
Frunze;440882;UPE;1936;1936;1990;1990;3;7;0;2;0;5;2;M521008;1936;1990;x
Hlopov;440883;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L10420;1936;1990;x
Mironov;440884;UPE;1936;1936;1936;1936;3;7;0;0;0;5;0;L10427;1936;1990;x
Pavlovich;440885;UPE;1936;1990;1990;1990;3;7;0;1;0;5;1;L10432;1936;1990;x
Rall;440886;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;L10438;1936;1990;x
Abzalgul;440887;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L520000;1936;1990;x
Langemeyer;440888;UPE;1936;1936;1936;1936;3;7;0;0;0;5;0;M521059;1936;1990;x
Rüdt von Collenberg;440889;UPE;1936;1990;1990;1990;3;7;0;1;0;5;2;L521040;1936;1990;x
Mamedov;440890;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;M516008;1936;1990;x
Vasilevski;440891;UPE;1936;1936;1990;1990;3;7;0;2;0;5;0;L526030;1936;1990;x
von Dewall;440892;UPE;1936;1936;1990;1990;3;7;0;2;0;5;1;L521043;1936;1990;x
von Hachenburg;440893;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;L521044;1936;1990;x
Anger;440894;UPE;1936;1936;1990;1990;3;7;0;2;0;5;0;L524000;1936;1990;x
Baumgartner;440895;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L524001;1936;1990;x
Ebner;440896;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L524002;1936;1990;x
Friedrichs;440897;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L524003;1936;1990;x
Gafurov;440898;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M524007;1936;1990;x
Hoffmann;440899;UPE;1936;1990;1990;1990;3;7;0;1;0;5;2;L524005;1936;1990;x
Kazachestevo;440900;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M524041;1936;1990;x
Kolb;440901;UPE;1936;1936;1936;1936;3;7;0;0;0;5;0;L524007;1936;1990;x
Kuttig;440902;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;L524008;1936;1990;x
Perminov;440903;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;M524039;1936;1990;x
Proskuriakov;440904;UPE;1936;1936;1936;1936;3;7;0;0;0;5;2;M524042;1936;1990;x
Protopopov;440905;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;M524008;1936;1990;x
Provotvorov;440906;UPE;1936;1936;1990;1990;3;7;0;2;0;5;0;M524038;1936;1990;x
Richter;440907;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L524013;1936;1990;x
Shpigun;440908;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L524014;1936;1990;x
Sinaiski;440909;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;M524044;1936;1990;x
Ryndenko;440910;UPE;1936;1936;1936;1936;3;7;0;0;0;5;1;M524009;1936;1990;x
Teschner;440911;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L524017;1936;1990;x
Skvortsov;440912;UPE;1936;1936;1990;1990;3;7;0;1;0;5;2;M520038;1936;1990;x
von Behr;440913;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L524019;1936;1990;x
Sinaiski;440914;UPE;1936;1936;1990;1990;3;7;0;0;0;5;1;M524044;1936;1990;x
von Renz;440915;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L524021;1936;1990;x
Ryndenko;440916;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M524009;1936;1990;x
Starostin;440917;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;M520032;1936;1990;x
Telasnikov;440918;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L524024;1936;1990;x
Ushurov;440919;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;M524003;1936;1990;x
Barsukov;440920;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;M524010;1936;1990;x
Danilov  G.S.;440921;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L526001;1936;1990;x
Siess;440922;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L524028;1936;1990;x
Spiess;440923;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L524029;1936;1990;x
Surén;440924;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M524047;1936;1990;x
Banchukov;440925;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L525000;1936;1990;x
Barabanov;440926;UPE;1936;1936;1990;1990;3;7;0;2;0;5;0;M525037;1936;1990;x
Baranov;440927;UPE;1936;1936;1990;1990;3;7;0;1;0;5;1;M525039;1936;1990;x
Batyrov;440928;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L525003;1936;1990;x
Beloglazov;440929;UPE;1936;1936;1990;1990;3;7;0;0;0;5;2;L525004;1936;1990;x
Belov;440930;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M525007;1936;1990;x
Berlin;440931;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;M525040;1936;1990;x
Borisenko;440932;UPE;1936;1990;1990;1990;3;7;0;0;0;5;2;L525007;1936;1990;x
Bunin;440933;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L525008;1936;1990;x
Fuchs;440934;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L525009;1936;1990;x
Guth;440935;UPE;1936;1936;1936;1936;3;7;0;1;0;5;0;L525010;1936;1990;x
Ihssen;440936;UPE;1936;1936;1936;1936;3;7;0;2;0;5;0;L525011;1936;1990;x
Kahsnitz;440937;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L525012;1936;1990;x
Kangelary;440938;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L525013;1936;1990;x
Kiehl;440939;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L525014;1936;1990;x
Raevs;440940;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;M525038;1936;1990;x
Schuchardt;440941;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L525016;1936;1990;x
Thomas;440942;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L525017;1936;1990;x
Ulrich;440943;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M525008;1936;1990;x
Vierkorn;440944;UPE;1936;1936;1936;1990;3;7;0;0;0;5;2;L525019;1936;1990;x
von der Damereau-Dambrowski;440945;UPE;1936;1936;1990;1990;3;7;0;1;0;5;0;L525020;1936;1990;x
von Elverfeldt;440946;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;L525021;1936;1990;x
von Krziwanek;440947;UPE;1936;1936;1990;1990;3;7;0;2;0;5;0;L525022;1936;1990;x
von Wangenheim;440948;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;L525023;1936;1990;x
Batalov;440949;UPE;1936;1936;1990;1990;3;7;0;0;0;5;0;M525009;1936;1990;x
Baturin;440950;UPE;1936;1936;1936;1936;3;7;0;1;0;5;0;M525010;1936;1990;x
Filipev;440951;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M525042;1936;1990;x
Kasatonov;440952;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L525027;1936;1990;x
Makhov;440953;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M516035;1936;1990;x
Beloglazov;440954;UPE;1936;1936;1936;1990;3;7;0;0;0;5;1;L525004;1936;1990;x
Demchenko;440955;UPE;1936;1990;1990;1990;3;7;0;1;0;5;0;L525030;1936;1990;x
Mensch;440956;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L525031;1936;1990;x
Petrikov;440957;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M525043;1936;1990;x
Zadorozhny;440958;UPE;1936;1990;1990;1990;3;7;0;2;0;5;0;M525044;1936;1990;x
Danilov  A.S.;440959;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L526000;1936;1990;x
Gilanshah;440960;UPE;1936;1990;1990;1990;3;7;0;0;0;5;2;L440027;1936;1990;x
Demidov;440961;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L526002;1936;1990;x
Denisenko;440962;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L526003;1936;1990;x
Devyataev;440963;UPE;1936;1936;1936;1990;3;7;0;1;0;5;0;L526004;1936;1990;x
Didenko;440964;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;L526005;1936;1990;x
Dmitriev  N.P.;440965;UPE;1936;1936;1936;1990;3;7;0;0;0;5;0;L526006;1936;1990;x
Dmitriev  Y.M.;440966;UPE;1936;1990;1990;1990;3;7;0;0;0;5;0;M526028;1936;1990;x
