Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Vasiliu;4398;ROM;1930;1938;1990;1990;2;4;0;2;0;5;0;L4398;1930;1942;x
Visarion;4399;ROM;1941;1943;1990;1990;3;5;0;2;0;2;0;L4399;1941;1947;x
Voiculescu;4400;ROM;1941;1943;1990;1990;3;4;0;2;0;4;0;L4400;1941;1945;x
Zaharescu;4401;ROM;1930;1942;1946;1990;2;5;32;3;0;4;0;L4401;1930;1960;x
Caranfil;4402;ROM;1930;1930;1940;1990;1;4;0;2;0;4;1;L4402;1930;1960;x
Colesca;4403;ROM;1943;1990;1990;1990;3;4;0;1;0;4;1;L4403;1943;1960;x
Georgescu;4404;ROM;1942;1946;1990;1990;2;4;0;1;0;3;1;L4404;1942;1960;x
Iliesca;4405;ROM;1945;1990;1990;1990;3;5;0;1;0;3;1;L4405;1945;1960;x
Macellariu;4406;ROM;1930;1939;1944;1990;2;6;2048;3;0;4;1;L4406;1930;1960;x
Nicolai Duca di Silvania;4407;ROM;1930;1990;1990;1990;3;3;0;1;0;4;1;L4407;1930;1944;x
Rosca;4408;ROM;1930;1990;1990;1990;3;6;0;1;0;4;1;L4408;1930;1939;x
Zacliescu;4409;ROM;1941;1990;1990;1990;3;4;0;1;0;3;1;L4409;1941;1960;x
Celareanu;4410;ROM;1941;1990;1990;1990;3;4;0;1;0;4;2;L4410;1941;1960;x
Darjan;4411;ROM;1938;1990;1990;1990;3;4;16384;1;0;4;2;L4411;1938;1944;x
Davidescu;4412;ROM;1930;1930;1990;1990;2;6;0;1;0;5;2;L4412;1930;1943;x
di Cezare;4413;ROM;1939;1945;1990;1990;3;5;0;2;0;5;2;L4413;1939;1960;x
Fertzu;4414;ROM;1940;1990;1990;1990;3;4;0;1;0;4;2;L4414;1940;1960;x
Gavriliu;4415;ROM;1930;1942;1990;1990;2;5;0;2;0;3;2;L4415;1930;1960;x
Gheorghiu;4416;ROM;1930;1942;1990;1990;2;5;4096;2;0;3;2;L4416;1930;1947;x
Ionescu;4417;ROM;1943;1945;1990;1990;2;6;16384;2;0;4;2;L4417;1943;1960;x
Jienescu;4418;ROM;1930;1930;1990;1990;2;4;0;1;0;4;2;L4418;1930;1944;x
Milu;4419;ROM;1944;1990;1990;1990;3;6;0;1;0;5;2;L4419;1944;1960;x
Pascu;4420;ROM;1939;1990;1990;1990;3;4;0;1;0;4;2;L4420;1939;1945;x
Popescu-Ciocanel;4421;ROM;1938;1940;1942;1990;1;5;16384;3;0;3;2;L4421;1938;1960;x
Sandu;4422;ROM;1940;1990;1990;1990;3;5;0;1;0;5;2;L4422;1940;1960;x
Vizante;4423;ROM;1939;1946;1990;1990;3;5;0;2;0;4;2;L4423;1939;1960;x
Vasiliu;4424;ROM;1930;1940;1990;1990;2;5;0;2;0;4;2;L4424;1930;1960;x
