Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Simonds;52065;CAN;1941;1943;1944;1990;2;8;132;3;0;5;0;L52065;1941;1990;x
Spragee;52066;CAN;1942;1990;1990;1990;3;5;256;1;0;5;0;L52066;1942;1947;x
Spry;52067;CAN;1944;1990;1990;1990;3;4;0;1;0;5;0;L52067;1944;1946;x
Stanley George;52068;CAN;1930;1990;1990;1990;3;4;128;1;0;5;0;L52068;1930;1941;x
Stothart;52069;CAN;1938;1945;1990;1990;3;5;1;2;0;5;0;L52069;1938;1990;x
Stuart;52070;CAN;1930;1941;1943;1990;2;6;4;2;0;5;0;L52070;1930;1945;x
Turnbill;52071;CAN;1939;1990;1990;1990;3;4;2;1;0;5;0;L52071;1939;1945;x
Vanier;52072;CAN;1930;1930;1938;1990;1;6;516;3;0;5;0;L52072;1930;1990;x
Vokes;52073;CAN;1943;1944;1990;1990;3;6;128;1;0;5;0;L52073;1943;1990;x
Walker;52074;CAN;1943;1990;1990;1990;3;5;256;1;0;5;0;L52074;1943;1990;x
Ware;52075;CAN;1930;1941;1990;1990;3;4;0;2;0;5;0;L52075;1930;1942;x
Watson;52076;CAN;1941;1990;1990;1990;3;6;128;1;0;5;0;L52076;1941;1947;x
White;52077;CAN;1930;1990;1990;1990;3;5;514;1;0;5;0;L52077;1930;1945;x
Worthington;52078;CAN;1942;1946;1990;1990;3;6;128;2;0;5;0;L52078;1942;1990;x
Barber;52079;CAN;1939;1941;1990;1990;2;5;0;2;0;5;1;L52079;1939;1990;x
Baillie-Grohman;52080;CAN;1938;1941;1944;1990;2;7;8192;3;0;5;1;L52080;1938;1946;x
Bishop;52081;CAN;1940;1990;1990;1990;3;5;0;1;0;5;1;L52081;1940;1990;x
Brodeur;52082;CAN;1930;1942;1990;1990;3;5;0;2;0;5;1;L52082;1930;1946;x
Desmond;52083;CAN;1945;1990;1990;1990;3;5;0;1;0;5;1;L52083;1945;1990;x
DeWolf;52084;CAN;1938;1943;1990;1990;3;4;0;2;0;5;1;L52084;1938;1945;x
Jones;52085;CAN;1930;1941;1990;1990;2;6;4096;2;0;5;1;L52085;1930;1990;x
Law;52086;CAN;1939;1990;1990;1990;3;5;1024;1;0;5;1;L52086;1939;1946;x
Murray;52087;CAN;1930;1930;1930;1990;1;5;2560;2;0;5;1;L52087;1930;1943;x
Murray-Adam;52088;CAN;1942;1990;1990;1990;3;6;8192;1;0;5;1;L52088;1942;1990;x
Nelles;52089;CAN;1930;1940;1943;1990;1;6;4096;3;0;5;1;L52089;1930;1945;x
Palutchin;52090;CAN;1945;1990;1990;1990;3;4;0;1;0;5;1;L52090;1945;1990;x
Petitpas;52091;CAN;1941;1990;1990;1990;3;5;1024;1;0;5;1;L52091;1941;1990;x
Piers;52092;CAN;1943;1947;1990;1990;3;6;0;2;0;5;1;L52092;1943;1990;x
Reid;52093;CAN;1943;1946;1990;1990;3;6;4096;2;0;5;1;L52093;1943;1990;x
Richardson;52094;CAN;1940;1990;1990;1990;3;5;0;1;0;5;1;L52094;1940;1990;x
Sonderstrom;52095;CAN;1937;1941;1990;1990;2;6;4096;2;0;5;1;L52095;1937;1990;x
Welland;52096;CAN;1938;1990;1990;1990;3;5;8192;1;0;5;1;L52096;1938;1942;x
Akitt;52097;CAN;1930;1941;1990;1990;2;6;33280;2;0;5;2;L52097;1930;1946;x
Beurling;52098;CAN;1943;1990;1990;1990;3;5;65536;1;0;5;2;L52098;1943;1990;x
Bishop;52099;CAN;1930;1941;1946;1990;2;7;16384;3;0;5;2;L52099;1930;1947;x
Brookes;52100;CAN;1930;1940;1990;1990;2;5;4096;2;0;5;2;L52100;1930;1944;x
Croil;52101;CAN;1930;1938;1943;1990;2;5;0;3;0;5;2;L52101;1930;1944;x
Cuffe;52102;CAN;1930;1930;1939;1990;1;7;4608;3;0;5;2;L52102;1930;1990;x
Fultz;52103;CAN;1942;1946;1990;1990;3;5;131584;2;0;5;2;L52103;1942;1990;x
Glazier;52104;CAN;1941;1990;1990;1990;3;6;0;1;0;5;2;L52104;1941;1990;x
Gower;52105;CAN;1940;1990;1990;1990;3;5;0;1;0;5;2;L52105;1940;1943;x
Hurley;52106;CAN;1943;1990;1990;1990;3;5;0;1;0;5;2;L52106;1943;1990;x
Kerr;52107;CAN;1943;1990;1990;1990;3;4;65536;1;0;5;2;L52107;1943;1990;x
Langlois;52108;CAN;1945;1990;1990;1990;3;4;0;1;0;5;2;L52108;1945;1990;x
MacBurney;52109;CAN;1943;1990;1990;1990;3;5;32768;1;0;5;2;L52109;1943;1990;x
Mackay-McEwan;52110;CAN;1938;1941;1945;1990;2;6;4096;3;0;5;2;L52110;1938;1946;x
Miller;52111;CAN;1942;1944;1947;1990;2;6;0;3;0;5;2;L52111;1942;1990;x
Milroy;52112;CAN;1938;1942;1990;1990;2;5;0;2;0;5;2;L52112;1938;1946;x
Oland;52113;CAN;1941;1990;1990;1990;3;5;0;1;0;5;2;L52113;1941;1990;x
Phemgstad;52114;CAN;1939;1990;1990;1990;3;5;32768;1;0;5;2;L52114;1939;1945;x
Timmermann;52115;CAN;1944;1947;1990;1990;3;5;0;2;0;5;2;L52115;1944;1990;x
Watt;52116;CAN;1939;1990;1990;1990;3;6;131072;1;0;5;2;L52116;1939;1990;x
Moncel;52117;CAN;1942;1945;1990;1990;3;6;128;2;0;5;0;L52117;1942;1990;x
Graham;52118;CAN;1941;1945;1955;1990;1;6;64;3;0;5;0;M45162;1941;1990;x
Walsh;52119;CAN;1951;1954;1960;1990;1;6;4;3;0;5;0;M45163;1951;1990;x
Harpell;52120;CAN;1950;1955;1960;1990;1;6;1;3;0;5;0;M45166;1950;1990;x
Hanington;52121;CAN;1956;1961;1990;1990;2;5;0;2;0;5;1;M45167;1956;1990;x
Breadner;52122;CAN;1938;1941;1944;1990;1;6;16384;3;0;5;2;M45168;1938;1956;x
Leckie;52123;CAN;1942;1944;1953;1990;2;6;131072;3;0;5;2;M45169;1942;1990;x
Blackader;52124;CAN;1944;1990;1990;1990;3;7;68;3;0;5;0;L52124;1944;1990;x
Clark;52125;CAN;1945;1955;1990;1990;1;4;0;1;0;5;0;L52125;1945;1990;x
